senator,ticker,owner,trade_date,amount,ret_3d,ret_5d,ret_10d,ret_20d
"Angus S King, Jr.",COP,Spouse,2017-11-28,8000.5,2.6067367835367783,2.072502545761079,2.163005271352647,8.678993160103943
James M Inhofe,XOM,Self,2017-11-13,75000.5,-2.9232445029651277,-2.8114198394176615,-3.2292494122935667,-3.4278575488894125
William Cassidy,XOM,Spouse,2017-11-07,8000.5,0.3768712500770377,-0.32925000979333596,-2.8572611281275417,-2.4110458772902965
William Cassidy,IBM,Spouse,2017-11-17,8000.5,1.1427491004291968,1.1014196229907736,2.592409217794378,-1.6147827289011651
Sheldon Whitehouse,JPM,Spouse,2017-11-27,8000.5,4.892493534431797,7.708124154165108,5.516180413202942,6.082778376317988
Sheldon Whitehouse,IBM,Spouse,2017-11-27,8000.5,-0.5274221980573923,1.4452387323724558,-0.07950561371814491,-2.6400874350726466
Sheldon Whitehouse,TSLA,Self,2017-11-27,8000.5,-4.349352516215099,-5.167202937678961,1.4829148679081916,-3.047858089757982
Sheldon Whitehouse,WMT,Self,2017-11-27,8000.5,-1.2054985206188418,-1.09890169020872,-1.486870039913124,-0.0296225062808686
Gary C Peters,ARCC,Self,2017-11-13,8000.5,0.1344044398895905,0.5664980487859794,-1.5724359790996623,-1.5447488162239065
"David A Perdue , Jr",RF,Joint,2017-11-30,8000.5,2.3745222767607044,3.1968027369976393,2.2332168282827913,3.5079665714376596
"David A Perdue , Jr",RF,Joint,2017-11-30,8000.5,2.3745222767607044,3.1968027369976393,2.2332168282827913,3.5079665714376596
Pat Roberts,DVN,Joint,2017-11-06,8000.5,0.1403210895880247,-2.7604312678545018,-8.231013155651713,-7.746174908776404
Pat Roberts,NVDA,Spouse,2017-11-30,32500.5,-5.775344840658914,-3.9899417708494256,-7.340136415424703,-4.805065880693515
Pat Roberts,CVX,Spouse,2017-11-07,8000.5,0.1730263742997229,0.09041458315289796,-1.3563213070244107,1.2097915210357524
Pat Roberts,AMZN,Spouse,2017-11-07,8000.5,0.418327970537824,1.5804796440973323,0.9427291874390953,0.8312779036235396
Pat Roberts,AAPL,Spouse,2017-11-08,32500.5,-0.6321847409540338,-2.6873438999879817,-0.6202634939767582,-5.495379757072383
Pat Roberts,NFLX,Spouse,2017-11-08,32500.5,-0.3913153619510501,-1.1687050303316848,-0.3119619414516217,-7.636097669597818
Pat Roberts,NFLX,Spouse,2017-11-07,8000.5,-1.751371371598498,0.27149537981293603,-0.3367385543121326,-7.172820419006076
Pat Roberts,BA,Spouse,2017-09-27,8000.5,-0.629663545615955,-1.055707732796063,0.42545097248714026,-0.8655504310804973
Pat Roberts,NVDA,Spouse,2017-09-28,32500.5,1.097768830953294,1.175681009092755,7.023793588849747,9.284899024597747
Pat Roberts,NOC,Spouse,2017-09-28,32500.5,1.2670814486537507,1.1102335318380563,3.2263315564861728,2.5924439413622435
Pat Roberts,AAPL,Spouse,2017-09-27,8000.5,-1.1801188762030401,-1.7300155949607543,-0.4833266811663961,-0.6820877270761194
Pat Roberts,SBUX,Spouse,2017-09-26,8000.5,-3.4389166168559693,-3.585417739420649,-1.6981485744039793,-4.544811121145442
Pat Roberts,COF,Spouse,2017-09-26,8000.5,1.3831848327197305,2.794007642419438,3.210604400144401,5.112928017326347
Pat Roberts,BAC,Spouse,2017-09-07,8000.5,2.978290284522589,4.224619461579571,8.0120690773541,10.089617942652707
James M Inhofe,PYPL,Self,2017-10-23,32500.5,2.3976631235367085,1.6842483780160622,6.007524684279764,8.041761955596382
James M Inhofe,BABA,Self,2017-10-23,32500.5,-1.4317028833061185,4.630864273148938,7.42667106321604,7.73382881191893
James M Inhofe,NTLA,Self,2017-10-19,32500.5,-3.046109630074134,-5.994135688912772,-25.83738617075807,-30.803343471465862
James M Inhofe,EDIT,Self,2017-10-19,32500.5,-5.311458123356716,-8.534791612950487,-0.7872075830544278,3.403020871067919
James M Inhofe,CRSP,Self,2017-10-19,32500.5,1.3858658344257702,-2.463842239244185,-2.2851387887885433,-4.00568402930932
James M Inhofe,BLK,Self,2017-10-17,32500.5,-0.41693461771419305,-0.8114517912197861,-1.650139697802433,-1.957059828282981
James M Inhofe,COHR,Self,2017-10-12,8000.5,-3.2071111203110347,-3.8129688883850155,6.097731295427389,3.8958337677376775
Shelley M Capito,GILD,Spouse,2017-10-25,8000.5,-5.45356506806497,-7.195417795586256,-9.995476279042858,-10.600609973364083
Shelley M Capito,JPM,Spouse,2017-10-26,8000.5,-1.7092421502341804,-0.9181195353301086,-5.037310556767782,-5.2158487098528
Shelley M Capito,ACN,Spouse,2017-10-25,8000.5,0.9370337673071383,0.4133718227033567,1.1460539594668306,2.4641089934477556
William Cassidy,DIS,Spouse,2017-10-25,8000.5,-0.32648443274339023,0.39592435157220773,1.959701875860409,3.3001698594008255
William Cassidy,CVS,Spouse,2017-10-25,8000.5,-9.945654920259518,-9.50729388888093,-10.155152317846039,-7.113040109946667
William Cassidy,T,Spouse,2017-10-25,8000.5,-0.4225667437031344,-0.6826011374285068,-1.6456282969778746,2.3696685265689243
William Cassidy,MDT,Spouse,2017-10-24,8000.5,2.9079731471201242,2.1346006169092213,-1.6487929774314347,3.748251004902814
"David A Perdue , Jr",COST,Joint,2017-10-30,8000.5,2.618568097184326,2.1902449826877834,6.393286464527703,6.313424603043627
"David A Perdue , Jr",SLB,Joint,2017-10-30,8000.5,-1.6686044734015915,3.8147370479908904,0.835232504929162,-5.222487406725518
"David A Perdue , Jr",MRK,Joint,2017-10-30,8000.5,0.8791691060465068,1.3206174774182955,0.09741943399674824,-1.9815239777337457
"David A Perdue , Jr",MRK,Joint,2017-10-30,8000.5,0.8791691060465068,1.3206174774182955,0.09741943399674824,-1.9815239777337457
"David A Perdue , Jr",MRK,Joint,2017-10-27,32500.5,-4.8940255680264615,-4.030292590496076,-4.886488976422143,-7.313735501576035
"David A Perdue , Jr",AXTA,Joint,2017-10-26,8000.5,16.72678632517095,14.860940017126033,12.199322541442713,25.9155958972866
"David A Perdue , Jr",MRK,Joint,2017-10-18,8000.5,-0.3257213994090846,-1.500849845081098,-13.556235874482825,-13.995931917117645
"David A Perdue , Jr",CZR,Joint,2017-10-17,8000.5,-4.4155164337370545,-6.464386610609862,-3.6764705750918836,8.737991983320036
"David A Perdue , Jr",CZR,Joint,2017-10-13,8000.5,0.07963089618421293,-3.5189720513082,-4.70852770207647,8.119526996089578
"David A Perdue , Jr",AXTA,Joint,2017-10-10,8000.5,-1.8333563158996147,-1.6203508096873431,0.24642896204780662,13.360714564732891
"David A Perdue , Jr",AXTA,Joint,2017-10-09,8000.5,-4.95500330334645,-5.008811672151248,-1.8613832288035037,8.582591908687153
"David A Perdue , Jr",CZR,Joint,2017-10-06,8000.5,-0.4449312967828356,-0.9855806830670555,-4.486243979877658,4.45664455468322
"David A Perdue , Jr",CZR,Joint,2017-10-06,8000.5,-0.4449312967828356,-0.9855806830670555,-4.486243979877658,4.45664455468322
"David A Perdue , Jr",SLB,Joint,2017-10-05,32500.5,-0.7683695261852641,-2.2863105715891785,-6.788979056301203,-9.310847387670751
"David A Perdue , Jr",MRK,Joint,2017-10-05,8000.5,-0.20098370889296557,-1.184057853309084,-1.7594935616049856,-15.438469851396563
"David A Perdue , Jr",AXTA,Joint,2017-10-02,8000.5,2.5184967590381024,1.628290693247747,-3.485843870897709,9.99481021917481
John F Reed,XSD,Joint,2017-10-23,8000.5,0.10312826967999733,2.9996741609524147,6.679003393196359,7.011388549387343
Shelley M Capito,TD,Self,2017-09-05,8000.5,0.5285178288056747,-0.32693846031344176,0.23714774822125584,2.903654802565825
Shelley M Capito,SIEGY,Self,2017-09-05,8000.5,0.8534583301766263,2.3526252879412235,2.360900855712633,2.9651847616701588
Shelley M Capito,PM,Self,2017-09-05,8000.5,-0.729751758772279,-2.148458404807485,-4.056322838612914,-8.737114834960236
Shelley M Capito,PFE,Self,2017-09-05,8000.5,0.6762407709308471,3.0233953539966274,2.788459386266484,3.649518638702909
Shelley M Capito,NVS,Self,2017-09-05,8000.5,1.9724480406694944,0.6696092904376005,0.35310355469122534,0.12740464828533415
Shelley M Capito,NEE,Self,2017-09-05,8000.5,-1.5423303777383102,-2.3735587272497582,-3.6504726021819534,-5.516328148988848
Shelley M Capito,NSRGY,Self,2017-09-05,8000.5,0.6894921403090892,-1.2422701644895007,-1.8205881660553258,-1.7919731230816804
Shelley M Capito,MSFT,Self,2017-09-05,8000.5,0.29131866863236766,-0.16797921808344718,0.39290236172981885,-2.39049424736002
Shelley M Capito,MRK,Self,2017-09-05,8000.5,0.8103665279742156,1.270591230565743,2.3189556441304715,-1.3628441102325528
Shelley M Capito,LMT,Self,2017-09-05,8000.5,0.02030593473960618,-1.115269948027664,-0.9515717403877355,0.25390489263152904
Shelley M Capito,LVMUY,Self,2017-09-05,8000.5,2.3885897133402167,4.257342244039619,4.755846386407914,3.9441216037883864
Shelley M Capito,INTC,Self,2017-09-05,8000.5,0.2741097334461262,1.4338421287217296,4.2175018163462585,9.176489791218678
Shelley M Capito,RHHBY,Self,2017-09-05,8000.5,-0.7168588764439265,-1.9375295806564274,-1.745645075589275,-1.978122668051685
Shelley M Capito,XOM,Self,2017-09-05,8000.5,1.9135891254370874,1.384404287242913,1.8456332167481992,2.660656232436187
Shelley M Capito,CMPGY,Self,2017-09-05,8000.5,1.4030569116239677,0.4540441879299584,0.3514265191352228,-4.380562693043267
Shelley M Capito,CSCO,Self,2017-09-05,8000.5,-0.6540684361964755,0.8768691111455285,0.6582292080893559,3.778957947089956
Shelley M Capito,BASFY,Self,2017-09-05,8000.5,3.2562792947385955,3.3146936390344717,4.709462804807485,4.773349660115377
Shelley M Capito,AXAHY,Self,2017-09-05,8000.5,0.6655739768189228,1.745681122961007,1.800187313607604,2.6191349269265807
Shelley M Capito,T,Self,2017-09-05,8000.5,-4.255479515725091,-3.8593266442307983,0.9264858026968303,3.170289247156921
Shelley M Capito,HLT,Spouse,2017-09-12,8000.5,0.6969672950694727,0.7769775064256246,5.084997330486929,3.4941788342438995
Shelley M Capito,WEC,Spouse,2017-09-05,8000.5,1.4360461600242624,-1.5148085229142794,-2.947369818368706,-6.690250028305611
Shelley M Capito,V,Spouse,2017-09-08,8000.5,-0.11531055627698183,-0.7269031509632429,-0.579826687535312,-1.4687393954195826
Shelley M Capito,VTKLY,Spouse,2017-09-08,8000.5,-0.8807752274755831,-2.7102612841520157,0.926204965559374,3.877359388511592
Shelley M Capito,TSM,Spouse,2017-09-08,8000.5,-1.3759270919189381,-1.1600493235006448,-0.9419001950531136,-1.1112220760250757
Shelley M Capito,SFTBY,Spouse,2017-09-08,8000.5,-1.3021211030080027,-1.7907430362735122,3.464979980399119,1.635161170750421
Shelley M Capito,SGAPY,Spouse,2017-09-08,8000.5,-2.7688362968879887,-1.9611844189537653,-2.0995162478139817,-4.947607652188868
Shelley M Capito,SSDOY,Spouse,2017-09-08,8000.5,0.25930088050885036,-3.6981746895783707,-12.235211112692877,-11.049008083861079
Shelley M Capito,SMECF,Spouse,2017-09-08,8000.5,0.2845593389083856,0.03897510476709165,-1.299651487320319,-3.9807328766731764
Shelley M Capito,RCL,Spouse,2017-09-08,8000.5,2.5798236660389717,1.3944313158191113,-2.988573819062501,1.9346982660106704
Shelley M Capito,RBGLY,Spouse,2017-09-08,8000.5,-2.2433179290735183,-3.082301013001143,-3.656621334937926,-8.133092965929102
Shelley M Capito,AVGO,Spouse,2017-09-08,8000.5,-0.583394814419913,1.0781267158258556,-3.2562880790176663,-2.591968422192026
Shelley M Capito,LRLCY,Spouse,2017-09-08,8000.5,-1.7121044921414308,-1.8860636061584057,-0.7769512685072089,-4.6958845827752675
Shelley M Capito,OXY,Spouse,2017-09-08,8000.5,0.7187128132462695,0.28262763832855864,2.8201547053045894,2.4211167871614148
Shelley M Capito,NVO,Spouse,2017-09-08,8000.5,-0.017522971237338147,-1.101403199287998,0.9438935394128434,-1.2738530663525927
Shelley M Capito,MRAAY,Spouse,2017-09-08,8000.5,-2.1453955719716644,-0.8970635269664129,-1.7679734054928842,-7.940610889240829
Shelley M Capito,NSRGY,Spouse,2017-09-08,8000.5,-2.642356291267911,-2.4762751367675695,-4.3166770810912025,-4.035341048763231
Shelley M Capito,JPM,Spouse,2017-09-08,8000.5,1.631592672847182,2.0590735148162453,5.587551606532148,6.58273959967417
Shelley M Capito,MCO,Spouse,2017-09-08,8000.5,-1.4411207763963985,-0.8359608925892603,0.3181920517997261,1.6040693441356835
Shelley M Capito,LVS,Spouse,2017-09-08,8000.5,0.6353534905339631,-1.3540665464005786,0.20337542139630127,-0.7002197465980187
Shelley M Capito,KYCCF,Spouse,2017-09-08,8000.5,-1.7819576200604592,-1.8629140430978186,-3.575825762851481,-3.726053621478731
Shelley M Capito,INCY,Spouse,2017-09-08,8000.5,-5.990152170011687,-9.523875384939807,-16.037005024658544,-15.072389904057914
Shelley M Capito,RHHBY,Spouse,2017-09-08,8000.5,-1.4559253265429728,-0.8296191047834078,0.021185153501313003,-2.9090216504773725
Shelley M Capito,HXL,Spouse,2017-09-08,8000.5,0.7383909028862545,1.440732798574751,6.965261370459607,7.506628571598185
Shelley M Capito,JKHY,Spouse,2017-09-08,8000.5,-1.3284694332516445,-1.7856067988309188,-1.3775151296741228,-1.2783214363459638
Shelley M Capito,FANUY,Spouse,2017-09-08,8000.5,-0.9948508965131442,1.001463797915103,3.10244965371278,4.935378201864339
Shelley M Capito,ENB,Spouse,2017-09-08,8000.5,-0.39470859983536943,-0.054613889210175515,-0.3785748143173562,-1.696857802222329
Shelley M Capito,ETN,Spouse,2017-09-08,8000.5,2.4115537381972585,5.052132783169028,6.599814436586327,4.105356231504453
Shelley M Capito,CCI,Spouse,2017-09-08,8000.5,-2.90204691276712,-1.6036495384190275,-6.330002812821944,-7.467460388189339
Shelley M Capito,CVX,Spouse,2017-09-08,8000.5,1.6132430186301283,1.9153290860941974,4.214604682221523,1.9706162885675838
Shelley M Capito,CABGY,Spouse,2017-09-08,8000.5,-2.7390544812431195,-3.826900163540814,-5.81073305380636,-8.632685846745591
Shelley M Capito,CME,Spouse,2017-09-08,8000.5,0.7543348560771657,0.9782445574234577,3.125696204427908,3.48285511652644
Shelley M Capito,BNPQY,Spouse,2017-09-08,8000.5,2.824128443363594,2.7728732478490503,4.678911730715307,2.7489027082890027
Shelley M Capito,ASML,Spouse,2017-09-08,8000.5,-1.2367941648828484,0.12420663796641751,2.244927021976806,2.414501499245003
Shelley M Capito,AZN,Spouse,2017-09-08,8000.5,-0.2155963022838714,-0.691793117064754,3.609417734812159,2.5613965216088275
Shelley M Capito,AHKSY,Spouse,2017-09-08,8000.5,1.3710797756462556,3.79862291591877,2.0511815879423967,0.25287577782893145
Shelley M Capito,AMT,Spouse,2017-09-08,8000.5,-2.3456673045006093,-1.5462249244593052,-6.6346649725449796,-7.254360784659353
"David A Perdue , Jr",MRK,Joint,2017-09-29,8000.5,0.12196814750025098,-0.4377236131051454,-2.480244719144209,-11.621931875509716
"David A Perdue , Jr",AMZN,Joint,2017-09-27,32500.5,-0.032812008201621445,0.2895916672656984,2.653415313725227,0.2223021950842119
"David A Perdue , Jr",MRK,Joint,2017-09-27,8000.5,-0.9387578083967729,-1.1972898194238857,-3.211071631468365,-5.378823035647152
"David A Perdue , Jr",MRK,Joint,2017-09-26,8000.5,-1.9903879982094308,-2.119781925065667,-2.687398851000644,-5.550870582821665
"David A Perdue , Jr",CZR,Joint,2017-09-26,8000.5,3.617461468577221,7.036375947512586,4.089466818964316,-1.5773789856109222
"David A Perdue , Jr",CZR,Joint,2017-09-22,32500.5,1.6765751063249956,3.0235258526904785,4.7980877566952795,0.05960525355155344
"David A Perdue , Jr",MRK,Joint,2017-09-22,32500.5,-1.1043925035801427,-2.4065444090709653,-2.86695307495628,-4.994124839668579
"David A Perdue , Jr",MRK,Joint,2017-09-21,8000.5,-1.1561964747663467,-2.381865048851317,-3.637550600349726,-5.386363437223329
"David A Perdue , Jr",MRK,Joint,2017-09-12,8000.5,1.6497863370951604,1.0131651926795993,-0.4602211024657965,-3.148347685211972
"David A Perdue , Jr",MRK,Joint,2017-09-11,8000.5,1.9012234409426343,1.3513358208546267,0.4172414187128881,-2.921594160599794
"David A Perdue , Jr",MRK,Joint,2017-09-08,32500.5,0.3800938998490988,2.1252837243370015,0.40918583849656187,-2.5090571106802795
"David A Perdue , Jr",DIS,Joint,2017-09-06,32500.5,-5.28043656337045,-3.9648122745716163,-4.038623006937669,-3.9802425495698013
"David A Perdue , Jr",TRP,Joint,2017-09-01,8000.5,1.5320145649853512,1.0204502543935678,-1.78959382311219,-4.6024481250223515
"David A Perdue , Jr",CZR,Joint,2017-08-29,8000.5,0.7611987411685117,3.5680236832982937,7.298581991543074,8.38262105316554
Pat Roberts,BA,Spouse,2017-09-27,8000.5,-0.629663545615955,-1.055707732796063,0.42545097248714026,-0.8655504310804973
Pat Roberts,SBUX,Spouse,2017-09-26,8000.5,-3.4389166168559693,-3.585417739420649,-1.6981485744039793,-4.544811121145442
Pat Roberts,COF,Spouse,2017-09-26,8000.5,1.3831848327197305,2.794007642419438,3.210604400144401,5.112928017326347
Pat Roberts,BAC,Spouse,2017-09-07,8000.5,2.978290284522589,4.224619461579571,8.0120690773541,10.089617942652707
Pat Roberts,NOC,Spouse,2017-09-28,32500.5,1.2670814486537507,1.1102335318380563,3.2263315564861728,2.5924439413622435
James M Inhofe,CVS,Self,2017-09-15,75000.5,-3.3189578821085974,-4.356656159099914,-3.0430258455751202,-15.02035330317335
James M Inhofe,COHR,Self,2017-08-30,75000.5,-0.15923043954234606,1.03930947184252,5.563731968412378,12.453018255302274
Sheldon Whitehouse,TSLA,Spouse,2017-08-24,8000.5,-1.930664539949023,-0.592949072613913,-3.7617592425807644,-3.262400851997971
Sheldon Whitehouse,NWL,Self,2017-08-24,8000.5,-1.041440247024783,-0.6835441640833384,-9.158631496005341,-16.368213593727674
Sheldon Whitehouse,TSLA,Self,2017-08-24,8000.5,-1.930664539949023,-0.592949072613913,-3.7617592425807644,-3.262400851997971
Sheldon Whitehouse,SYK,Self,2017-08-24,8000.5,0.10869440074030567,0.4390780537181893,1.626370443880143,-1.2133581669427018
Sheldon Whitehouse,WMT,Self,2017-08-24,8000.5,0.19643880405271208,-1.7791124475456166,-0.3721801875534059,-1.222009832683435
Shelley M Capito,CSCO,Spouse,2017-08-30,8000.5,-1.17696476552146,-1.0685532492830885,-1.0333107428767585,1.9821190111594778
Thomas R Carper,RMD,Spouse,2017-08-31,8000.5,0.3414812740752726,3.2807806543330598,0.9402539912140684,-2.814166663613382
Thomas R Carper,NWL,Spouse,2017-08-31,8000.5,-2.3506851833398956,-8.414414228340373,-11.708561571929309,-13.634683016292993
Thomas R Carper,PBA,Spouse,2017-08-31,8000.5,2.44130099827502,3.8737680846917533,4.522367061527199,7.324576919296021
Thomas R Carper,GLAD,Spouse,2017-08-31,8000.5,1.227371338741623,0.8072568368186595,0.46177539099843123,3.1698172934894187
Thomas R Carper,PTMC,Spouse,2017-08-31,8000.5,-0.14528839385793413,-0.29502495167442744,-0.05998407328773325,1.159087739448994
Thomas R Carper,GLW,Spouse,2017-08-31,8000.5,-0.38746840524446213,-0.3972625699549259,0.8648858394291858,2.0184113550122618
Thomas R Carper,DHR,Spouse,2017-08-31,8000.5,0.9576359258512968,4.371490663326583,4.555416184566474,0.9827804514070504
Thomas R Carper,HRL,Spouse,2017-08-31,8000.5,0.5962391940441902,3.165378354637749,0.8954014862574633,2.539366363999429
Thomas R Carper,NPK,Spouse,2017-08-31,8000.5,-2.27162412433477,-2.393346486754755,-1.4375930129805203,4.862568357139718
Thomas R Carper,RHI,Spouse,2017-08-31,8000.5,-1.770398124051642,0.787168857105236,1.3962295800700186,9.110893096477547
Thomas R Carper,TMO,Spouse,2017-08-31,8000.5,1.4513838961981884,2.76693513342372,0.7581833452535269,-0.8348891008434167
Pat Roberts,DVN,Joint,2017-08-10,8000.5,-3.7729836929401905,-4.699926609959325,-2.1094662784570617,-2.069946184350857
Pat Roberts,BAC,Spouse,2017-08-07,8000.5,-1.707268933912165,-1.6268960440772529,-4.325049365713351,-5.402693932179104
Pat Roberts,WF,Spouse,2017-08-01,8000.5,-2.0229020387498076,-2.4058091998262587,-3.5104668969263897,-2.0870922507360223
Pat Roberts,COF,Spouse,2017-08-01,8000.5,-1.4364761728380415,-0.0908978118433601,-1.3762786378480718,-5.856432654074816
Pat Roberts,SBUX,Spouse,2017-08-01,8000.5,1.260851040503308,0.09024057033565347,-2.1209775476933923,0.29382482691520106
"David A Perdue , Jr",CZR,Joint,2017-08-25,8000.5,-3.6036258215996875,-1.77127859746955,4.3351958182505035,2.65422823952135
"David A Perdue , Jr",URBN,Joint,2017-08-24,8000.5,3.497557495982573,0.7655271719009926,7.038499935063714,11.608955914955278
"David A Perdue , Jr",AXTA,Joint,2017-08-16,8000.5,0.9897687901555541,1.2018641870140678,0.20654859916590107,-2.0579372689295217
"David A Perdue , Jr",AXTA,Joint,2017-08-14,8000.5,1.4337895427832148,2.061840372744106,1.6254943104898056,-1.3204283475931167
"David A Perdue , Jr",AXTA,Joint,2017-08-11,8000.5,1.1769120449665493,2.2135155189988653,1.2468367862247698,-1.6325436723040099
"David A Perdue , Jr",RF,Joint,2017-08-11,8000.5,0.7638142375230972,0.5065005248607646,2.5205095616090967,-5.35488672785397
"David A Perdue , Jr",AXTA,Joint,2017-08-10,8000.5,1.6752729115832032,3.362167772986291,4.696287456976012,-0.19872329629584407
"David A Perdue , Jr",EMR,Joint,2017-08-09,32500.5,-0.37918667708529696,-1.0573585667750351,-1.5774001021836126,0.45353683748818874
"David A Perdue , Jr",DIS,Joint,2017-08-09,32500.5,-1.1034977951457914,-0.48729510843902313,-0.20545981486795872,-5.457513768654431
"David A Perdue , Jr",SLB,Joint,2017-08-09,32500.5,-2.064334039660709,-2.5925831666961385,-2.4240254612738155,1.5320971352641877
"David A Perdue , Jr",EMR,Joint,2017-08-09,8000.5,-0.37918667708529696,-1.0573585667750351,-1.5774001021836126,0.45353683748818874
"David A Perdue , Jr",DIS,Joint,2017-08-09,32500.5,-1.1034977951457914,-0.48729510843902313,-0.20545981486795872,-5.457513768654431
"David A Perdue , Jr",URBN,Joint,2017-08-09,8000.5,-2.8276017112055296,8.103528439764073,7.918543591676441,20.26298836910525
"David A Perdue , Jr",AXTA,Joint,2017-08-08,8000.5,2.2895897186752,2.1668971475353294,4.217075153600414,2.184975953821311
"David A Perdue , Jr",CZR,Joint,2017-08-08,8000.5,18.56312933356964,14.338412399845101,17.026789559572066,18.942586869432787
"David A Perdue , Jr",AXTA,Joint,2017-08-07,8000.5,2.014206078160752,3.9553524499473136,6.029284472489271,4.469503430434041
"David A Perdue , Jr",AXTA,Joint,2017-08-04,8000.5,0.31257306371368365,3.0649093797590177,5.299129568558936,4.18173960907553
"David A Perdue , Jr",AXTA,Joint,2017-08-03,32500.5,-2.890715051835968,-2.3623944251927154,0.8832749094766168,0.7084551570613051
"David A Perdue , Jr",CZR,Joint,2017-07-28,8000.5,2.785349333737619,1.2974783686285019,18.129956020293026,17.201752178050576
"David A Perdue , Jr",URBN,Joint,2017-07-27,8000.5,1.4548185700233418,-2.650435168556886,-9.494899323727768,4.979197832851511
"David A Perdue , Jr",CZR,Joint,2017-07-24,8000.5,-3.264010071257051,-2.3720960165277916,-3.7746590819132453,9.24372229838889
"David A Perdue , Jr",URBN,Joint,2017-07-21,8000.5,3.6212314879747742,7.954414134307264,7.1947771712026265,9.042836697200096
"David A Perdue , Jr",CZR,Joint,2017-07-20,8000.5,1.5695206301898468,-1.7394962765809763,-1.1569124014959797,8.904383079576384
Sheldon Whitehouse,C,Child,2017-07-25,8000.5,-0.6757958959976107,2.3482301282063966,1.7830515795204005,-0.4791844699689407
Sheldon Whitehouse,HPQ,Child,2017-07-25,8000.5,-1.0303404029505692,-1.3505863105996663,-0.3989908468315595,-1.2089814670662502
Sheldon Whitehouse,BTO,Spouse,2017-07-25,8000.5,-1.8459976701154845,-0.8192555820965786,-0.7949936323077722,-5.411589422396313
Sheldon Whitehouse,GS,Joint,2017-07-28,8000.5,0.9749047640743136,2.561196779205832,1.3714121965030412,0.4419348284087077
Sheldon Whitehouse,COF,Self,2017-07-28,32500.5,0.6562386079288718,-0.3957787265289281,-0.9669945069192609,-2.6941395937504886
Sheldon Whitehouse,SBUX,Self,2017-07-28,8000.5,2.4335014843309244,2.4641359697132215,0.05600765686086806,2.072875046595901
Sheldon Whitehouse,TSLA,Self,2017-07-28,8000.5,-2.9543764956042273,6.315529119063101,7.934508480109336,4.825570704982751
Sheldon Whitehouse,JCI,Self,2017-07-28,8000.5,-0.8957870823155911,-1.3881686641687652,-1.3170832469446503,-1.0916162374336347
Sheldon Whitehouse,CSCO,Self,2017-07-28,8000.5,-0.2146525736110183,0.6857893332081533,0.9713063221095553,0.6979423417601383
James M Inhofe,MSFT,Self,2017-07-20,75000.5,-0.1699395864684372,-1.4686643837502955,-2.732339954330565,-0.3096259120636824
Pat Roberts,BIDU,Spouse,2017-07-31,32500.5,0.38248970061411924,-0.08786918198406823,-1.0819567721770618,-1.9182880022773574
Pat Roberts,NFLX,Spouse,2017-07-31,32500.5,-1.4146366590011228,-0.6273842230531734,-5.774889040193332,-7.1124458793818235
Pat Roberts,BAC,Spouse,2017-07-18,8000.5,-0.9151142611975582,1.710315895427783,1.6254869813744577,2.0388919692708507
Pat Roberts,TJX,Spouse,2017-07-24,8000.5,3.9417196850627167,5.1174315902049905,5.224850281028615,8.879462941934058
Pat Roberts,T,Spouse,2017-07-14,8000.5,-1.050644439000703,0.04096436474556597,6.88823986332181,5.545117964804048
Gary C Peters,ARCC,Self,2017-06-27,8000.5,0.5432568275207439,1.0023187124533983,-0.0034783971538221437,-1.4821312451893442
Susan M Collins,CFR,Spouse,2017-06-15,8000.5,-1.695600024172339,-6.220057327319572,-2.7484142775165976,-2.7262337833828476
"David A Perdue , Jr",URBN,Joint,2017-07-07,8000.5,-5.07590059823867,-1.859532466202607,-4.46881824158929,2.5365933258259643
"David A Perdue , Jr",CZR,Joint,2017-07-05,8000.5,-0.0936267310832628,0.5228229169809806,0.5873009813788022,4.536317522301636
"David A Perdue , Jr",MOS,Joint,2017-07-03,8000.5,-4.880959392359562,-0.41247501281012067,-0.5829940638139908,-5.811917988420068
"David A Perdue , Jr",CZR,Joint,2017-06-30,8000.5,-3.4830274079457713,-3.735719097749679,-6.042576030488822,-0.05542063583603429
"David A Perdue , Jr",URBN,Joint,2017-06-29,8000.5,3.153502558650878,-0.47758591687745433,-2.340898578716133,2.793899975389036
"David A Perdue , Jr",CZR,Joint,2017-06-29,8000.5,-2.115069099637734,-1.587157048885024,-3.5255384612560614,-0.5225338531290369
"David A Perdue , Jr",RF,Joint,2017-06-26,8000.5,7.41561840852839,8.662119447657425,7.7248870278871395,4.193330518340788
"David A Perdue , Jr",CZR,Joint,2017-06-26,8000.5,-2.8790702463817985,-2.4972512598748553,-4.204695884657972,0.9985068976125167
"David A Perdue , Jr",CZR,Joint,2017-06-23,8000.5,0.83958980777874,-0.6875334622868157,-4.3787531926220975,1.6921783823270475
"David A Perdue , Jr",URBN,Joint,2017-06-23,8000.5,2.273104577489282,4.938930140486352,0.2563010053417747,-3.150584293917069
"David A Perdue , Jr",INFY,Joint,2017-06-22,8000.5,0.215600008479222,1.4260242680420365,2.1286492528830747,4.497503962754679
"David A Perdue , Jr",URBN,Joint,2017-06-22,8000.5,4.68591889313884,6.16594360960685,5.681256382264066,1.0839174544772456
"David A Perdue , Jr",RF,Joint,2017-06-22,8000.5,1.7778782935088278,6.5384411919926055,6.442218522176657,1.1542485226580856
