ticker,date,h,stk,spy,abn,period,price
BFST,2022-09-01,5,0.025228357089185183,0.04775140590620653,-0.022523048817021347,disc,22.989999771118164
BFST,2022-09-01,10,0.010874293279205229,-0.00940751206729677,0.020281805346502,disc,22.989999771118164
VTVT,2022-07-25,1,0.0253164916060666,0.025966367817333927,-0.0006498762112673272,disc,31.600000381469727
VTVT,2022-07-25,3,0.13924049257640003,0.053979315907863756,0.08526117666853628,disc,31.600000381469727
VTVT,2022-07-25,5,0.26582276952933337,0.043925355641531945,0.22189741388780143,disc,31.600000381469727
VTVT,2022-07-25,10,0.48101261620566677,0.05234206730371364,0.4286705489019531,disc,31.600000381469727
TTWO,2024-04-01,1,0.014441320435574799,0.001098501001391066,0.013342819434183733,disc,149.57000732421875
TTWO,2024-04-01,3,0.00982807976152341,-0.0007902901828384216,0.010618369944361833,disc,149.57000732421875
TTWO,2024-04-01,5,0.03429825080440961,0.0009251030065259523,0.03337314779788366,disc,149.57000732421875
TTWO,2024-04-01,10,-0.027545698831489194,-0.029508186114632073,0.0019624872831428795,disc,149.57000732421875
CRNC,2023-06-26,1,0.005661707222797149,0.0005043932731051336,0.005157313949692015,disc,28.260000228881836
CRNC,2023-06-26,3,0.034324108474816956,0.016300949475382718,0.018023158999434238,disc,28.260000228881836
CRNC,2023-06-26,5,0.03644729930302134,0.01595706087262065,0.020490238430400688,disc,28.260000228881836
CRNC,2023-06-26,10,0.01946211014175596,0.02258288117637749,-0.0031207710346215327,disc,28.260000228881836
SOPA,2023-10-06,1,-0.02657804852882267,0.00520483924107672,-0.03178288776989939,disc,4.514999866485596
SOPA,2023-10-06,3,0.17940198598721824,0.0031691574871204444,0.1762328285000978,disc,4.514999866485596
SOPA,2023-10-06,5,0.0,0.0086747320684612,-0.0086747320684612,disc,4.514999866485596
SOPA,2023-10-06,10,-0.10298996445213204,-0.0273659276319231,-0.07562403682020895,disc,4.514999866485596
BBIO,2023-09-25,1,-0.009029336787323093,0.00039913334321254045,-0.009428470130535634,disc,26.579999923706055
BBIO,2023-09-25,3,-0.007900642779361455,0.003756941122314234,-0.011657583901675688,disc,26.579999923706055
BBIO,2023-09-25,5,-0.0432655990154694,-0.01007328002192152,-0.03319231899354788,disc,26.579999923706055
BBIO,2023-09-25,10,-0.001504853585158847,0.02033437485399745,-0.021839228439156297,disc,26.579999923706055
UGI,2024-06-11,1,-0.010558723095097401,0.002013497275312803,-0.012572220370410205,disc,22.729999542236328
UGI,2024-06-11,3,-0.011438637664673503,0.01060290821207891,-0.022041545876752413,disc,22.729999542236328
UGI,2024-06-11,5,0.005279403504184671,0.010418233340195692,-0.005138829836011021,disc,22.729999542236328
UGI,2024-06-11,10,-0.001759745225880263,0.00925448851261415,-0.011014233738494413,disc,22.729999542236328
TLRY,2023-02-21,1,0.010563420719676229,0.005319403502116758,0.0052440172175594706,disc,28.399999618530273
TLRY,2023-02-21,3,-0.02816898759880855,-0.0020324121574420307,-0.026136575441366522,disc,28.399999618530273
TLRY,2023-02-21,5,-0.03169012783870063,-0.009534847767030525,-0.022155280071670103,disc,28.399999618530273
TLRY,2023-02-21,10,-0.08802817019648176,0.0009534924340467247,-0.0889816626305285,disc,28.399999618530273
ARMP,2022-02-11,1,0.01176469488264897,0.016126867265771047,-0.004362172383122077,disc,5.099999904632568
ARMP,2022-02-11,3,0.03137261318454767,-0.004464469737429398,0.03583708292197707,disc,5.099999904632568
ARMP,2022-02-11,5,-0.00392156496088299,-0.021525174083038928,0.017603609122155937,disc,5.099999904632568
ARMP,2022-02-11,10,0.025490218994481312,-0.02059126749024229,0.0460814864847236,disc,5.099999904632568
PHIO,2023-04-20,1,-0.12987017919718516,0.0010431651214150917,-0.13091334431860024,disc,34.650001525878906
PHIO,2023-04-20,3,-0.140259751697898,-0.019019957843987214,-0.12123979385391079,disc,34.650001525878906
PHIO,2023-04-20,5,-0.1220779585370499,0.009048957686290856,-0.13112691622334077,disc,34.650001525878906
PHIO,2023-04-20,10,0.03376617943498446,0.0010431651214150917,0.03272301431356937,disc,34.650001525878906
IMUX,2022-10-11,1,0.11685626737595577,0.026391080677980492,0.09046518669797528,disc,9.670000076293945
IMUX,2022-10-11,3,-0.016546002704214018,0.028774988321394537,-0.045320991025608555,disc,9.670000076293945
IMUX,2022-10-11,5,-0.02068250338026752,0.03348665728954674,-0.054169160669814254,disc,9.670000076293945
IMUX,2022-10-11,10,-0.808686658816359,0.07140450872056747,-0.8800911675369265,disc,9.670000076293945
WOLF,2022-02-03,1,0.29411764198203727,0.0037668756442704636,0.2903507663377668,disc,22.100000381469727
WOLF,2022-02-03,3,0.11719457501727186,0.00834736332039788,0.10884721169687397,disc,22.100000381469727
WOLF,2022-02-03,5,0.18416287893989391,0.011948518507857421,0.1722143604320365,disc,22.100000381469727
WOLF,2022-02-03,10,0.4737556168611342,-0.0009643422364702168,0.47471995909760445,disc,22.100000381469727
CATX,2024-01-11,1,-0.2105262893719017,-0.003671226036101499,-0.2068550633358002,disc,5.699999809265137
CATX,2024-01-11,3,-0.035087687010102085,-0.00039859537703627114,-0.03468909163306581,disc,5.699999809265137
CATX,2024-01-11,5,-0.17543860236179962,0.014202441124594666,-0.1896410434863943,disc,5.699999809265137
CATX,2024-01-11,10,0.17543860236179962,0.030607528241308336,0.1448310741204913,disc,5.699999809265137
PRPO,2023-06-12,1,0.0,0.0011908327057914977,-0.0011908327057914977,disc,9.0
PRPO,2023-06-12,3,-0.10222223069932726,0.006412283629107924,-0.10863451432843518,disc,9.0
PRPO,2023-06-12,5,-0.17333332697550455,-0.003938994197494841,-0.1693943327780097,disc,9.0
PRPO,2023-06-12,10,-0.264444457160102,-0.0006183048857407935,-0.26382615227436124,disc,9.0
PTEN,2023-08-14,1,-0.005475696480902525,-0.007338164990194741,0.001862468509292216,disc,14.609999656677246
PTEN,2023-08-14,3,0.0047912833773779435,-0.014427994393844805,0.01921927777122275,disc,14.609999656677246
PTEN,2023-08-14,5,-0.027378482404512624,-0.010702478256855068,-0.016676004147657554,disc,14.609999656677246
PTEN,2023-08-14,10,-0.02464063416406136,0.014156988882779263,-0.038797623046840625,disc,14.609999656677246
EQT,2023-08-22,1,-0.0011975865164202844,-0.013859070825400506,0.012661484308980222,disc,41.75
EQT,2023-08-22,3,0.014371220937032185,-0.0006094147448610466,0.014980635681893232,disc,41.75
EQT,2023-08-22,5,0.02970063900519274,0.018012349069624758,0.011688289935567982,disc,41.75
EQT,2023-08-22,10,0.0002394807552863024,0.0041080904887558604,-0.003868609733469558,disc,41.75
LEDS,2024-01-09,1,-0.02189778925938227,-0.000440640121189161,-0.021457149138193108,disc,1.3700000047683716
LEDS,2024-01-09,3,-0.014598526172921514,-0.0034203560751279558,-0.01117817009779356,disc,1.3700000047683716
LEDS,2024-01-09,5,-0.07299271787868723,-0.0001469013861368893,-0.07284581649255034,disc,1.3700000047683716
LEDS,2024-01-09,10,0.08759124405160874,0.0240683256661568,0.06352291838545195,disc,1.3700000047683716
NITO,2023-12-26,1,0.09424085442700547,0.00037773115378999226,0.09386312327321548,disc,467.9499816894531
NITO,2023-12-26,3,0.0,-0.008100597658041228,0.008100597658041228,disc,467.9499816894531
NITO,2023-12-26,5,-0.005392667237736801,-0.019370025387017525,0.013977358149280724,disc,467.9499816894531
NITO,2023-12-26,10,0.07853403448659284,-0.0003357823735708595,0.0788698168601637,disc,467.9499816894531
KRMD,2024-03-13,1,0.004566205571678748,-0.009942762430127223,0.01450896800180597,disc,2.190000057220459
KRMD,2024-03-13,3,-0.05936078129875197,0.0014758903730629383,-0.060836671671814904,disc,2.190000057220459
KRMD,2024-03-13,5,-0.018264822286714992,0.014079036465941863,-0.03234385875265686,disc,2.190000057220459
KRMD,2024-03-13,10,0.0776254947185387,0.015768511359745198,0.061856983358793506,disc,2.190000057220459
ACXP,2023-05-17,1,0.006644480167978481,-0.0014550863563069648,0.008099566524285446,disc,60.20000076293945
ACXP,2023-05-17,3,-0.009966815302562836,-0.012260607575169816,0.0022937922726069798,disc,60.20000076293945
ACXP,2023-05-17,5,-0.019933567238062264,-0.010924831166233261,-0.009008736071829003,disc,60.20000076293945
ACXP,2023-05-17,10,-0.02990031917356169,0.020728483681216343,-0.050628802854778034,disc,60.20000076293945
RR,2024-03-15,1,0.15037588121879214,0.005557143669807007,0.14481873754898514,disc,1.3300000429153442
RR,2024-03-15,3,0.2706766937510761,0.018211650591274373,0.2524650431598017,disc,1.3300000429153442
RR,2024-03-15,5,0.1879699187467716,0.013473529573477472,0.17449638917329413,disc,1.3300000429153442
RR,2024-03-15,10,0.14285709163940463,0.011660183431559721,0.1311969082078449,disc,1.3300000429153442
ROII,2023-04-28,1,-0.00142858148432148,-0.01123923207137313,0.00981065058705165,disc,2.0999999046325684
ROII,2023-04-28,3,-0.042857103931658785,-0.024981359386907445,-0.01787574454475134,disc,2.0999999046325684
ROII,2023-04-28,5,0.00285716296864296,-0.006666553070075191,0.009523716038718152,disc,2.0999999046325684
ROII,2023-04-28,10,-0.19047613100670094,-0.0060167022243583605,-0.1844594287823426,disc,2.0999999046325684
JAGX,2022-11-16,1,0.0,0.004540403280392022,-0.004540403280392022,disc,14625.0
JAGX,2022-11-16,3,-0.06153846153846154,0.01435674665765011,-0.07589520819611165,disc,14625.0
JAGX,2022-11-16,5,-0.1076923076923077,0.020520486349142653,-0.12821279404145036,disc,14625.0
JAGX,2022-11-16,10,-0.05384615384615385,0.03213781894678435,-0.08598397279293821,disc,14625.0
HCTI,2024-01-02,1,0.03146856918746406,-0.0032210792425203813,0.03468964842998444,disc,42728.3984375
HCTI,2024-01-02,3,0.03146856918746406,0.012393603644897236,0.019074965542566824,disc,42728.3984375
HCTI,2024-01-02,5,0.08391612355292834,0.016574561897744276,0.06734156165518407,disc,42728.3984375
HCTI,2024-01-02,10,-0.11888106837610744,0.016425225685489996,-0.13530629406159744,disc,42728.3984375
MBOT,2024-06-04,1,-0.00862068168189925,-1.8721390661427875e-05,-0.008601960291237823,disc,1.159999966621399
MBOT,2024-06-04,3,-0.0517240900913955,0.0018515911983436593,-0.05357568128973916,disc,1.159999966621399
MBOT,2024-06-04,5,-0.06034477177329475,0.012512395786636876,-0.07285716755993163,disc,1.159999966621399
MBOT,2024-06-04,10,-0.12068964631322139,0.023060986185782634,-0.14375063249900402,disc,1.159999966621399
ADIL,2023-06-02,1,0.0,0.0021774588210983284,-0.0021774588210983284,disc,181.25
ADIL,2023-06-02,3,-0.10344827586206896,0.004752982323312978,-0.10820125818538194,disc,181.25
ADIL,2023-06-02,5,-0.10344827586206896,0.015687149598937866,-0.11913542546100683,disc,181.25
ADIL,2023-06-02,10,-0.1724137931034483,0.02360099842710504,-0.19601479153055332,disc,181.25
GOSS,2023-07-20,1,-0.007407400212333817,0.0044672908221712925,-0.01187469103450511,disc,1.350000023841858
GOSS,2023-07-20,3,-0.06666669021418023,0.007364361855415868,-0.07403105206959609,disc,1.350000023841858
GOSS,2023-07-20,5,-0.0518518897895126,0.010482597259343536,-0.062334487048856135,disc,1.350000023841858
GOSS,2023-07-20,10,-0.05925929000184642,-0.011875791065877286,-0.04738349893596913,disc,1.350000023841858
MDGL,2023-02-09,1,-0.008233689162337082,0.011738991096546879,-0.019972680258883962,disc,257.4800109863281
MDGL,2023-02-09,3,0.096240475850425,0.0145574020120929,0.0816830738383321,disc,257.4800109863281
MDGL,2023-02-09,5,0.17830511769143562,-0.0019115742646863597,0.18021669195612197,disc,257.4800109863281
MDGL,2023-02-09,10,0.054916822772740174,-0.02526712416108261,0.08018394693382279,disc,257.4800109863281
ICCT,2023-09-14,1,-0.12209301208061431,0.0005864396970667277,-0.12267945177768104,disc,103.19999694824219
ICCT,2023-09-14,3,-0.23837208528657913,-0.010668246658188529,-0.2277038386283906,disc,103.19999694824219
ICCT,2023-09-14,5,-0.2267441336090364,-0.02920806963049068,-0.1975360639785457,disc,103.19999694824219
ICCT,2023-09-14,10,-0.2286821625194154,-0.03583910572626702,-0.19284305679314837,disc,103.19999694824219
SING,2023-12-19,1,0.0,-0.016830116348929072,0.016830116348929072,disc,7.150000095367432
SING,2023-12-19,3,-0.9704475527650319,-0.0014919803971433045,-0.9689555723678887,disc,7.150000095367432
SING,2023-12-19,5,-0.9852307695077913,0.017248670432802024,-1.0024794399405934,disc,7.150000095367432
SING,2023-12-19,10,-0.9892867133929284,0.038882108561979656,-1.028168821954908,disc,7.150000095367432
INM,2022-06-06,1,-0.02962962962962963,-0.010872153557139677,-0.018757476072489954,disc,337.5
INM,2022-06-06,3,-0.04,-0.062394773297566285,0.022394773297566284,disc,337.5
INM,2022-06-06,5,-0.16296296296296298,-0.10071197407202308,-0.0622509888909399,disc,337.5
INM,2022-06-06,10,-0.277037037037037,-0.09946114532457244,-0.17757589171246457,disc,337.5
MIST,2022-02-16,1,-0.027331126236508938,-0.00647505282586798,-0.020856073410640958,disc,6.21999979019165
MIST,2022-02-16,3,-0.0771704236759623,-0.03457187900051824,-0.042598544675444064,disc,6.21999979019165
MIST,2022-02-16,5,-0.1977492058782831,0.0015787362038635116,-0.1993279420821466,disc,6.21999979019165
MIST,2022-02-16,10,-0.2363343793853017,-0.011188358939675798,-0.2251460204456259,disc,6.21999979019165
CELC,2023-10-23,1,-0.028985524606547162,-0.014352187096675665,-0.014633337509871497,disc,10.350000381469727
CELC,2023-10-23,3,-0.045410652145509135,-0.03056915718378724,-0.014841494961721897,disc,10.350000381469727
CELC,2023-10-23,5,0.02898543246410453,-0.01281777167149275,0.04180320413559728,disc,10.350000381469727
CELC,2023-10-23,10,0.013526510578597412,0.031395292211768344,-0.017868781633170933,disc,10.350000381469727
MBOT,2023-06-06,1,0.003773581171086827,0.0060485691329945435,-0.0022749879619077167,disc,2.6500000953674316
MBOT,2023-06-06,3,-0.015094414653619203,0.016996835558506396,-0.0320912502121256,disc,2.6500000953674316
MBOT,2023-06-06,5,-0.022641576995792858,0.024920888962659878,-0.04756246595845273,disc,2.6500000953674316
MBOT,2023-06-06,10,0.20377356317723244,0.023350186983220517,0.18042337619401191,disc,2.6500000953674316
BEEM,2023-06-16,1,-0.020754741425613496,-0.005123725403500356,-0.01563101602211314,disc,10.600000381469727
BEEM,2023-06-16,3,-0.006603834526355868,-0.009080930708664276,0.0024770961823084078,disc,10.600000381469727
BEEM,2023-06-16,5,-0.01792457803961635,-0.00231021379058371,-0.015614364249032639,disc,10.600000381469727
BEEM,2023-06-16,10,-0.03207548493887398,0.013609982859951832,-0.04568546779882581,disc,10.600000381469727
NFE,2024-03-25,1,0.0,0.00840381907071883,-0.00840381907071883,disc,29.600000381469727
NFE,2024-03-25,3,0.017567582806154423,0.0064570374543701,0.011110545351784323,disc,29.600000381469727
NFE,2024-03-25,5,0.02128375515700991,0.0011564456906398369,0.020127309466370074,disc,29.600000381469727
NFE,2024-03-25,10,-0.008445945837098897,-0.009039923022833744,0.0005939771857348466,disc,29.600000381469727
OCTO,2022-09-15,1,-0.020979001741372686,-0.00010065899610597996,-0.020878342745266707,disc,1.4299999475479126
OCTO,2022-09-15,3,0.013986084524057727,-0.005061208041346187,0.019047292565403915,disc,1.4299999475479126
OCTO,2022-09-15,5,-0.06293700522411806,-0.008569441719055564,-0.0543675635050625,disc,1.4299999475479126
OCTO,2022-09-15,10,-0.06993000580457562,-0.00484549765561951,-0.06508450814895611,disc,1.4299999475479126
WT,2023-02-14,1,0.008116914281397096,-0.013768810222142575,0.02188572450353967,disc,6.159999847412109
WT,2023-02-14,3,-0.0081168368727656,-0.03596795558549142,0.027851118712725824,disc,6.159999847412109
WT,2023-02-14,5,-0.014610337334430679,-0.0321754842522062,0.01756514691777552,disc,6.159999847412109
WT,2023-02-14,10,-0.03084416589722487,-0.039059889363277485,0.008215723466052614,disc,6.159999847412109
U,2022-11-08,1,0.29395347417787066,0.05495415307583707,0.2389993211020336,disc,21.5
U,2022-11-08,3,0.520465052405069,0.0561034666036733,0.4643615858013957,disc,21.5
U,2022-11-08,5,0.5479069199672965,0.05698555861857898,0.4909213613487175,disc,21.5
U,2022-11-08,10,0.6823254962300145,0.0756154496450587,0.6067100465849558,disc,21.5
REED,2024-02-13,1,-0.00507609708049786,0.006899738032515112,-0.011975835113012971,disc,11.819999694824219
REED,2024-02-13,3,-0.020304549688208197,-0.0036303779449306374,-0.01667417174327756,disc,11.819999694824219
REED,2024-02-13,5,-0.16751265595238019,0.017911211153089076,-0.18542386710546926,disc,11.819999694824219
REED,2024-02-13,10,-0.12182737881235756,0.01907451131905446,-0.14090189013141202,disc,11.819999694824219
TRVN,2022-03-31,1,-0.06772908366533864,0.008566577431344716,-0.07629566109668336,disc,313.75
TRVN,2022-03-31,3,-0.12350597609561753,-0.014130584262829569,-0.10937539183278797,disc,313.75
TRVN,2022-03-31,5,-0.15139442231075698,-0.011812253698012497,-0.13958216861274447,disc,313.75
TRVN,2022-03-31,10,-0.26095617529880477,-0.03300806271263745,-0.22794811258616732,disc,313.75
LIFD,2023-05-02,1,-0.03301883821769057,-0.007082947425800107,-0.025935890791890463,disc,2.119999885559082
LIFD,2023-05-02,3,0.39150953157044527,0.011568063692450538,0.3799414678779947,disc,2.119999885559082
LIFD,2023-05-02,5,0.24056615868511697,0.011837697220470997,0.22872846146464598,disc,2.119999885559082
LIFD,2023-05-02,10,0.259434066238083,0.017670756744260042,0.24176330949382296,disc,2.119999885559082
STKS,2024-03-26,1,0.0986193260494814,-0.00019109579907735028,0.09881042184855875,disc,5.070000171661377
STKS,2024-03-26,3,0.13017748028908557,-0.008276384724142482,0.13845386501322807,disc,5.070000171661377
STKS,2024-03-26,5,0.12426027934380061,-0.019305342270892412,0.14356562161469302,disc,5.070000171661377
STKS,2024-03-26,10,0.12031551006385009,-0.009882032759979826,0.13019754282382992,disc,5.070000171661377
AIRE,2023-12-04,1,-0.05135136615455001,-0.004029777295871258,-0.04732158885867875,disc,3.700000047683716
AIRE,2023-12-04,3,-0.21621620054224117,0.007884375942604497,-0.22410057648484566,disc,3.700000047683716
AIRE,2023-12-04,5,-0.3918918997288794,0.016425755365188668,-0.40831765509406803,disc,3.700000047683716
AIRE,2023-12-04,10,-0.374324316922725,0.03994741566043654,-0.4142717325831615,disc,3.700000047683716
MKSI,2024-05-16,1,0.03399610612359893,0.0011521113183466639,0.03284399480525226,disc,128.25
MKSI,2024-05-16,3,0.028538040250365496,0.0007177351478913677,0.02782030510247413,disc,128.25
MKSI,2024-05-16,5,0.021520425004568713,-1.890596920240673e-05,0.021539330973771118,disc,128.25
MKSI,2024-05-16,10,-0.01614034849765473,-0.0031164876305967287,-0.013023860867058,disc,128.25
AIEV,2024-06-27,1,-0.04242420257834525,0.002058094543823249,-0.044482297122168495,disc,1.649999976158142
AIEV,2024-06-27,3,-0.2606060325825725,0.013303538383895025,-0.2739095709664675,disc,1.649999976158142
AIEV,2024-06-27,5,-0.3090909077773081,0.02032277238826894,-0.32941368016557704,disc,1.649999976158142
AIEV,2024-06-27,10,-0.3575757829720437,0.031807099198115855,-0.38938288217015954,disc,1.649999976158142
MASS,2024-04-30,1,-0.0017605197793822156,0.00935343783090316,-0.011113957610285375,disc,5.679999828338623
MASS,2024-04-30,3,-0.01056337052691263,0.032417309928737016,-0.04298068045564965,disc,5.679999828338623
MASS,2024-04-30,5,0.0035211235089708773,0.033656432762002725,-0.030135309253031848,disc,5.679999828338623
MASS,2024-04-30,10,0.27464788555034775,0.05881887245799434,0.21582901309235342,disc,5.679999828338623
BLKB,2022-01-03,1,-0.07863728542084103,-0.019202142486770817,-0.05943514293407021,disc,78.08000183105469
BLKB,2022-01-03,3,-0.11129613521538088,-0.023997469894285393,-0.0872986653210955,disc,78.08000183105469
BLKB,2022-01-03,5,-0.058401704419205516,-0.016333343089415517,-0.04206836132979,disc,78.08000183105469
BLKB,2022-01-03,10,-0.05545596477346034,-0.05402573228449911,-0.0014302324889612292,disc,78.08000183105469
BNGO,2023-04-14,1,-0.16666666666666666,0.0006522418999842671,-0.16731890856665094,disc,540.0
BNGO,2023-04-14,3,-0.2222222222222222,-0.004976560724848876,-0.21724566149737334,disc,540.0
BNGO,2023-04-14,5,-0.13333333333333333,-0.0031647039446959027,-0.13016862938863744,disc,540.0
BNGO,2023-04-14,10,-0.25555555555555554,0.0037928378870340914,-0.25934839344258964,disc,540.0
TRNR,2024-02-16,1,-0.009146341463414634,0.0009058331600915896,-0.010052174623506223,disc,262400.0
TRNR,2024-02-16,3,-0.024390243902439025,0.022324656010702163,-0.04671489991314119,disc,262400.0
TRNR,2024-02-16,5,0.14329268292682926,0.02047262805022192,0.12282005487660734,disc,262400.0
TRNR,2024-02-16,10,-0.3445121951219512,0.020975889172464735,-0.3654880842944159,disc,262400.0
SCPX,2023-12-27,1,-0.10325865279805334,-0.0028949734119547163,-0.10036367938609862,disc,98.19999694824219
SCPX,2023-12-27,3,-0.14460282474068215,-0.016572602437693092,-0.12803022230298905,disc,98.19999694824219
SCPX,2023-12-27,5,-0.08411399962863028,-0.01839767767051054,-0.06571632195811974,disc,98.19999694824219
SCPX,2023-12-27,10,-0.1770672202509931,-2.0998480299008117e-05,-0.1770462217706941,disc,98.19999694824219
NRDE,2022-11-22,1,-0.007462667446939887,-0.00022371366349779423,-0.007238953783442093,disc,20.100000381469727
NRDE,2022-11-22,3,0.06716419680838899,-0.017866910694036377,0.08503110750242537,disc,20.100000381469727
NRDE,2022-11-22,5,0.23134326021292653,0.012325409496485761,0.21901785071644078,disc,20.100000381469727
NRDE,2022-11-22,10,0.03731343212766444,-0.015357146730151802,0.052670578857816244,disc,20.100000381469727
CMPS,2023-08-16,1,-0.019047601747403907,0.0004813116297998,-0.019528913377203708,disc,8.399999618530273
CMPS,2023-08-16,3,0.12261913493107092,0.0042631857597788415,0.11835594917129208,disc,8.399999618530273
CMPS,2023-08-16,5,0.05357152183040082,0.0013752460330611637,0.05219627579733966,disc,8.399999618530273
CMPS,2023-08-16,10,0.0773810240146557,0.032226265289653284,0.045154758725002415,disc,8.399999618530273
ELOX,2023-09-20,1,0.03292177839847279,-0.0022485481530990703,0.03517032655157186,disc,4.860000133514404
ELOX,2023-09-20,3,0.016460889199236394,-0.012772687309685176,0.02923357650892157,disc,4.860000133514404
ELOX,2023-09-20,5,-0.04732510550512409,-0.006652971875356365,-0.04067213362976772,disc,4.860000133514404
ELOX,2023-09-20,10,-0.07201643930397868,-0.015971660016406583,-0.056044779287572094,disc,4.860000133514404
MDGL,2022-05-09,1,-0.06890133881424722,-0.015886131940332702,-0.05301520687391452,disc,64.44000244140625
MDGL,2022-05-09,3,0.020018635422931752,0.006590004527664981,0.01342863089526677,disc,64.44000244140625
MDGL,2022-05-09,5,0.08116070033198047,0.0231276430655343,0.05803305726644617,disc,64.44000244140625
MDGL,2022-05-09,10,-0.019397947972361797,-0.013029596675358773,-0.006368351297003024,disc,64.44000244140625
KURA,2024-01-26,1,0.12096773945454137,-0.0007734532410523462,0.12174119269559372,disc,18.600000381469727
KURA,2024-01-26,3,0.13010752831515388,-0.00421352179642917,0.13432105011158305,disc,18.600000381469727
KURA,2024-01-26,5,0.1048386459998952,0.002605489461847125,0.10223315653804808,disc,18.600000381469727
KURA,2024-01-26,10,0.09677415054538377,0.019765143790181783,0.07700900675520199,disc,18.600000381469727
CFRXQ,2023-03-02,1,-0.09523815290547467,0.0006927404874084318,-0.0959308933928831,disc,3.1500000953674316
CFRXQ,2023-03-02,3,-0.1873016300715604,-0.013038395264207069,-0.1742632348073533,disc,3.1500000953674316
CFRXQ,2023-03-02,5,-0.3047619076452737,-0.04522625168579436,-0.25953565595947936,disc,3.1500000953674316
CFRXQ,2023-03-02,10,-0.39365082260462375,-0.035132022368835725,-0.358518800235788,disc,3.1500000953674316
VTYX,2022-09-19,1,-0.011803466966062284,-0.017443780763191332,0.005640313797129048,disc,36.43000030517578
VTYX,2022-09-19,3,-0.07740872004394599,-0.04202136031853522,-0.035387359725410766,disc,36.43000030517578
VTYX,2022-09-19,5,-0.05407634378809593,-0.05391963251461303,-0.00015671127348289987,disc,36.43000030517578
VTYX,2022-09-19,10,-0.026626440092708765,-0.015933752962947866,-0.0106926871297609,disc,36.43000030517578
TLPH,2024-01-22,1,0.0,0.0010931594952936488,-0.0010931594952936488,disc,1.100000023841858
TLPH,2024-01-22,3,-0.06363640994079742,0.005259288016308268,-0.06889569795710568,disc,1.100000023841858
TLPH,2024-01-22,5,-0.06363640994079742,0.012436640430335252,-0.07607305037113267,disc,1.100000023841858
TLPH,2024-01-22,10,-0.18181822122621058,0.018809606711828103,-0.20062782793803868,disc,1.100000023841858
MBOT,2023-06-29,1,0.08088236260888476,0.0011505363811348658,0.0797318262277499,disc,2.7200000286102295
MBOT,2023-06-29,3,0.0,-0.00816638496470906,0.00816638496470906,disc,2.7200000286102295
MBOT,2023-06-29,5,0.04411760452090707,-0.00816638496470906,0.052283989485616134,disc,2.7200000286102295
MBOT,2023-06-29,10,-0.051470626261613375,0.017054677809539003,-0.06852530407115237,disc,2.7200000286102295
MBOT,2023-05-24,1,-0.00471697688824151,0.012950669712364922,-0.01766764660060643,disc,2.119999885559082
MBOT,2023-05-24,3,-0.07547163021186416,0.007717381536559529,-0.08318901174842369,disc,2.119999885559082
MBOT,2023-05-24,5,-0.16981128043829435,0.03200294158104535,-0.2018142220193397,disc,2.119999885559082
MBOT,2023-05-24,10,0.23113209244703395,0.03677800608820725,0.1943540863588267,disc,2.119999885559082
OMEX,2023-03-10,1,-0.07486630231972989,0.016530065073970444,-0.09139636739370033,disc,3.740000009536743
OMEX,2023-03-10,3,-0.10160430841495822,0.027895994417253298,-0.12950030283221153,disc,3.740000009536743
OMEX,2023-03-10,5,-0.125668456527209,0.021745913435115616,-0.14741436996232463,disc,3.740000009536743
OMEX,2023-03-10,10,-0.1417112219353762,0.028882098053482737,-0.17059331998885893,disc,3.740000009536743
TXO,2024-06-25,1,-0.029126231570822864,0.0015764795075565842,-0.03070271107837945,disc,20.600000381469727
TXO,2024-06-25,3,0.00728153474527128,-0.00031160365000319995,0.00759313839527448,disc,20.600000381469727
TXO,2024-06-25,5,0.014077621495559443,0.010907246614205368,0.003170374881354075,disc,20.600000381469727
TXO,2024-06-25,10,0.02961158697606824,0.020109568122935417,0.009502018853132822,disc,20.600000381469727
OGEN,2023-08-07,1,-0.02077149857384654,-0.006685236768802228,-0.014086261805044312,disc,101.0999984741211
OGEN,2023-08-07,3,-0.05341247880692266,-0.006908091595577995,-0.046504387211344665,disc,101.0999984741211
OGEN,2023-08-07,5,-0.09792286523538418,-0.01305846317896936,-0.08486440205641482,disc,101.0999984741211
OGEN,2023-08-07,10,-0.09792286523538418,-0.023621183517583567,-0.07430168171780062,disc,101.0999984741211
CEIN,2022-01-05,1,-0.046511627906976744,-0.003953511334494802,-0.042558116572481944,disc,43.0
CEIN,2022-01-05,3,-0.06976744186046512,0.0038680120296413242,-0.07363545389010644,disc,43.0
CEIN,2022-01-05,5,-0.16279069767441862,-0.007287266838308749,-0.15550343083610987,disc,43.0
CEIN,2022-01-05,10,-0.36046511627906974,-0.06402528379443176,-0.296439832484638,disc,43.0
AVNW,2023-05-09,1,-0.01465691296962741,-0.0017439777402415639,-0.012912935229385848,disc,30.020000457763672
AVNW,2023-05-09,3,0.006995305838456341,0.0003875588221966905,0.0066077470162596505,disc,30.020000457763672
AVNW,2023-05-09,5,0.0009992930992483318,0.005764817361334255,-0.004765524262085923,disc,30.020000457763672
AVNW,2023-05-09,10,0.0316455310161441,-0.0042630731248765085,0.03590860414102061,disc,30.020000457763672
ERNA,2023-04-11,1,-0.006079012083817288,0.01328271924979033,-0.019361731333607617,disc,49.349998474121094
ERNA,2023-04-11,3,-0.024316048335269153,0.014434541905747835,-0.038750590241016986,disc,49.349998474121094
