ticker,cluster_date,n_insiders,total_value,window_start,window_end,has_ceo,has_cfo,has_c_suite,titles_in_cluster,roles_in_cluster
PSBD,2024-01-17,4,12999974.4,2024-01-17,2024-01-17,True,False,True,CEO & President|Chief Investment Officer|President,"Director,Officer|Officer|TenPercentOwner"
CODI,2024-01-18,7,746241.88,2024-01-18,2024-01-18,False,False,False,,Other
EWTX,2024-01-23,3,10100960.1,2023-12-26,2024-01-23,False,False,False,,"Director|Director,TenPercentOwner"
CGON,2024-01-29,3,20199983.0,2024-01-29,2024-01-29,False,False,False,,Director|TenPercentOwner
RLMD,2024-01-29,3,556581.71,2024-01-29,2024-01-29,True,True,True,Chief Executive Officer|Chief Financial Officer|CA and CO,"Director,Officer|Officer"
COLB,2024-01-29,3,325606.1,2024-01-29,2024-01-29,False,True,True,Chief Financial Officer,Director|Officer
AVBP,2024-01-30,4,33999966.0,2024-01-30,2024-01-30,False,False,False,,"Director|Director,TenPercentOwner|TenPercentOwner"
TLYS,2024-01-31,3,4212169.38,2024-01-05,2024-01-31,False,False,False,,TenPercentOwner
BHRB,2024-02-01,3,501041.5,2024-01-30,2024-02-01,False,False,False,,Director
WOLF,2024-02-02,3,1027807.5,2024-02-02,2024-02-02,False,False,False,,Director
PAYS,2024-02-02,3,1720095.26,2024-01-23,2024-02-02,False,False,False,,Other|TenPercentOwner
ANRO,2024-02-06,3,9922000.0,2024-02-06,2024-02-06,True,False,True,CHIEF MEDICAL OFFICER|PRESIDENT AND CEO,"Director,Officer|Officer|TenPercentOwner"
GUTS,2024-02-06,4,21999975.0,2024-02-06,2024-02-06,False,False,False,,"Director|Director,TenPercentOwner|Other|TenPercentOwner"
SANA,2024-02-08,3,29999986.5,2024-02-08,2024-02-08,False,False,False,,"Director,TenPercentOwner|TenPercentOwner"
MRCY,2024-02-09,5,37868848.0,2024-02-09,2024-02-09,True,True,True,"Chairman, President & CEO|EVP, CFO & Treasurer","Director|Director,Officer|Director,TenPercentOwner,Other|Officer"
EG,2024-02-09,4,947979.55,2024-02-09,2024-02-09,True,True,True,"EVP,  Pres/CEO Insurance Div|EVP & CFO|EVP,  Chief Operating Officer|President and CEO",Officer
BERY,2024-02-09,3,284710.0,2024-02-08,2024-02-09,True,False,True,Chief Executive Officer,"Director|Director,Officer"
KYTX,2024-02-12,4,45376166.0,2024-02-12,2024-02-12,False,False,False,,Other|TenPercentOwner
PLCE,2024-02-12,4,90273407.26,2024-02-09,2024-02-12,False,False,False,,TenPercentOwner
PMNT,2024-02-12,3,500400.0,2024-02-12,2024-02-12,True,False,True,Chief Executive Officer|Chief Creative Officer,"Director,Officer|Director,Officer,TenPercentOwner|Director,TenPercentOwner"
PRME,2024-02-15,3,60000000.0,2024-02-15,2024-02-15,False,False,False,,"Director,TenPercentOwner|TenPercentOwner"
GTES,2024-02-16,3,12948897.0,2024-02-16,2024-02-16,True,False,True,Chief Executive Officer,"Director|Director,Officer"
IOVA,2024-02-20,3,48330300.0,2024-02-20,2024-02-20,False,False,False,,Director
FCNCA,2024-02-20,3,2656276.7,2024-02-20,2024-02-20,True,False,True,Vice Chairwoman|Chairman and CEO,"Director,Officer,TenPercentOwner|TenPercentOwner"
CART,2024-02-20,4,230616200.92,2024-02-20,2024-02-20,False,False,False,,"Director,TenPercentOwner|TenPercentOwner"
RMCF,2024-02-20,4,1434383.33,2024-01-31,2024-02-20,False,False,False,,"Director,TenPercentOwner|Other"
TTSH,2024-02-22,3,2166896.0,2024-01-23,2024-02-22,False,False,False,,TenPercentOwner
GSHD,2024-02-26,3,542448.52,2024-02-26,2024-02-26,False,True,True,Chief Financial Officer|General Counsel|President and COO,"Director,Officer|Officer|Officer,TenPercentOwner,Other"
BNL,2024-02-26,4,427270.0,2024-02-26,2024-02-26,True,True,True,Chief Executive Officer|EVP & CFO,"Director|Director,Officer|Officer"
VFC,2024-02-26,3,1514282.36,2024-02-09,2024-02-26,False,False,False,President & Chief Exec Officer,"Director|Director,Officer"
RIG,2024-02-27,3,14670000.0,2024-02-27,2024-02-27,False,False,False,,"Director,TenPercentOwner"
WES,2024-02-28,3,557385.0,2024-02-26,2024-02-28,False,False,False,,Director
AMN,2024-02-28,3,1542325.26,2024-02-27,2024-02-28,True,True,True,Chief Executive Officer|CFO,"Director|Director,Officer|Officer"
ADC,2024-02-29,3,3501850.0,2024-02-15,2024-02-29,True,False,True,PRESIDENT & CEO|EXECUTIVE CHAIRMAN OF BOARD,"Director|Director,Officer"
PRGO,2024-03-05,3,475227.4,2024-02-29,2024-03-05,True,False,True,EVP & CHRO|CEO|EVP & Chief Scientific Officer,"Director,Officer|Officer"
PAYS,2024-03-05,3,1536006.08,2024-02-16,2024-03-05,False,False,False,,Other|TenPercentOwner
KDP,2024-03-05,4,17499954.3,2024-03-04,2024-03-05,True,True,True,"CFO, President International|CEO & Executive Chairman","Director|Director,Officer|Officer"
RM,2024-03-06,3,748180.78,2024-02-14,2024-03-06,False,False,False,,"Director,TenPercentOwner,Other"
TTSH,2024-03-06,3,3721622.44,2024-02-09,2024-03-06,False,False,False,,TenPercentOwner
LSEA,2024-03-08,4,1347989.6,2024-03-08,2024-03-08,True,False,True,President and COO|Chief Executive Officer,"Director|Director,Officer|Director,TenPercentOwner|Officer"
ELAN,2024-03-08,3,617799.0,2024-03-06,2024-03-08,False,False,False,,Director
GENK,2024-03-11,4,2414091.76,2024-03-11,2024-03-11,True,False,True,Chief Executive Officer,"Director,Officer,TenPercentOwner|TenPercentOwner"
ACHR,2024-03-12,3,31445913.03,2024-03-04,2024-03-12,False,False,False,,TenPercentOwner
HFUS,2024-03-13,3,389480.0,2024-03-12,2024-03-13,False,False,False,,Director|TenPercentOwner
TPL,2024-03-14,3,1465572.23,2024-02-22,2024-03-14,False,False,False,,"Director|Director,TenPercentOwner"
BTSG,2024-03-14,3,808029.6,2024-03-14,2024-03-14,False,False,False,See Remarks|Chief Accounting Officer|See Remarks,"Director,Officer|Officer"
MAIA,2024-03-14,3,481059.54,2024-03-14,2024-03-14,False,False,False,,Director
CORZ,2024-03-15,4,1188218.0,2024-03-15,2024-03-15,True,False,True,Chief Executive Officer,"Director|Director,Officer"
AAOI,2024-03-18,3,802433.8,2024-02-27,2024-03-18,True,False,True,President and CEO,"Director|Director,Officer"
IMRX,2024-03-19,3,346870.89,2024-03-18,2024-03-19,True,False,True,PRESIDENT AND CEO,"Director|Director,Officer,TenPercentOwner"
ISDR,2024-03-19,3,400085.14,2024-03-15,2024-03-19,False,False,False,,Director|Other|TenPercentOwner
XIVYX,2024-03-19,3,1849999.99,2024-03-05,2024-03-19,False,False,False,"Principal Financial Officer|President, Principal Executive","Director|Officer|Officer,TenPercentOwner"
NBBK,2024-03-19,3,644725.0,2024-03-01,2024-03-19,True,False,True,President & CEO,"Director|Director,Officer,Other"
LILA,2024-03-20,3,8767220.14,2024-02-26,2024-03-20,True,False,True,President and CEO,"Director|Director,Officer|TenPercentOwner"
BCOV,2024-03-20,3,165307.0,2024-02-23,2024-03-20,True,False,True,Chief Executive Officer,"Director,Officer|TenPercentOwner"
BRT,2024-03-21,3,671755.38,2024-03-18,2024-03-21,True,False,True,SENIOR VICE PRESIDENT|PRESIDENT AND CEO,"Director,Officer|TenPercentOwner"
ALAB,2024-03-22,3,1322892.0,2024-03-22,2024-03-22,False,False,False,,Director
PX,2024-03-27,3,640200.0,2024-03-05,2024-03-27,False,False,False,"EVP, Head of Strategy and M&A",Officer|Other
SOWG,2024-03-28,5,1067519.0,2024-03-28,2024-03-28,True,False,True,Executive Chairman|CEO,"Director|Director,Officer,TenPercentOwner|Director,TenPercentOwner"
FSBC,2024-03-28,5,5450006.25,2024-03-28,2024-03-28,False,False,False,,"Director|Director,TenPercentOwner"
BOLD,2024-04-02,4,14600000.0,2024-04-02,2024-04-02,False,False,False,,"Director,TenPercentOwner|TenPercentOwner"
SRZN,2024-04-04,3,11999976.0,2024-04-04,2024-04-04,False,False,False,,"Director,TenPercentOwner|TenPercentOwner"
PGY,2024-04-04,4,1667448.8,2024-04-03,2024-04-04,True,False,True,Chief Revenue Officer|Chief Technology Officer|Chief Executive Officer,"Director|Director,Officer"
TTSH,2024-04-05,3,6547510.0,2024-03-06,2024-04-05,False,False,False,,TenPercentOwner
TKO,2024-04-09,3,438722279.1,2024-04-09,2024-04-09,True,False,True,Chief Executive Officer,"Director,Officer,TenPercentOwner|TenPercentOwner"
CTRN,2024-04-10,3,6243030.49,2024-03-11,2024-04-10,False,False,False,,TenPercentOwner
NEOG,2024-04-11,3,538605.0,2024-04-10,2024-04-11,True,True,True,CFO|CEO,Director|Officer
CRMT,2024-04-11,3,2124326.5,2024-03-18,2024-04-11,True,False,True,President & CEO,"Director,Officer|TenPercentOwner"
ULS,2024-04-16,19,16453780.0,2024-04-16,2024-04-16,True,True,True,Senior VP & CAO|See Remarks|EVP & CCO|See Remarks|EVP & CLO,"Director|Director,Officer|Officer"
SNDA,2024-04-18,3,5186940.17,2024-03-22,2024-04-18,True,False,True,President & CEO|See Remarks,"Director,Officer|Officer|TenPercentOwner"
ASGI,2024-04-18,3,3193414.37,2024-03-19,2024-04-18,False,False,False,,Other|TenPercentOwner
INMB,2024-04-19,4,666282.24,2024-04-19,2024-04-19,True,True,True,"CFO, Treasurer & Secretary|President and CEO|Chief Scientific Officer","Director|Director,Officer,TenPercentOwner|Officer,TenPercentOwner"
BHVN,2024-04-22,3,14999932.0,2024-04-22,2024-04-22,True,False,True,Chief Executive Officer,"Director|Director,Officer"
CTRI,2024-04-22,8,2880150.0,2024-04-22,2024-04-22,True,True,True,Chief Financial Officer|See Remarks|Chief Executive Officer,"Director|Director,Officer|Officer"
KRRO,2024-04-22,10,9999920.0,2024-04-22,2024-04-22,False,False,False,,TenPercentOwner
GL,2024-04-24,3,377317.98,2024-04-24,2024-04-24,False,False,False,,Director
RXO,2024-04-24,3,31042675.99,2024-04-12,2024-04-24,False,False,False,,TenPercentOwner
ACDC,2024-04-25,3,27908941.8,2024-04-25,2024-04-25,False,False,False,,TenPercentOwner
HXL,2024-04-26,3,1863210.0,2024-04-25,2024-04-26,True,False,True,"Chairman, CEO and President",Director|Officer
RYES,2024-04-29,3,1231052.6,2024-04-09,2024-04-29,False,False,False,,"Director,TenPercentOwner|TenPercentOwner"
LOAR,2024-04-29,3,6000036.0,2024-04-29,2024-04-29,False,False,False,,Director
HTLD,2024-05-03,3,5958102.18,2024-04-26,2024-05-03,True,False,True,Chief Executive Officer,"Director,Officer,TenPercentOwner,Other|Other"
VSTS,2024-05-06,3,35624469.64,2024-05-03,2024-05-06,False,False,False,,Director|TenPercentOwner
TBBK,2024-05-06,3,784343.53,2024-05-01,2024-05-06,False,False,False,EVP and Head of Credit Markets,Director|Officer
MAC,2024-05-08,3,2185369.65,2024-05-06,2024-05-08,True,False,True,"President and CEO|Senior EVP, Head of Leasing|Chief Legal Officer/Secretary","Director,Officer|Officer"
SABR,2024-05-08,3,368650.0,2024-05-03,2024-05-08,True,True,True,EVP and CFO|EVP and Chief Legal Officer|CEO and President,"Director,Officer|Officer"
CNMD,2024-05-08,3,446732.92,2024-04-30,2024-05-08,False,False,False,Chief Operating Officer,Director|Officer
PCSZX,2024-05-09,4,1087294.11,2024-04-30,2024-05-09,False,False,False,,Director|Other
TMCI,2024-05-10,5,3653297.62,2024-05-10,2024-05-10,True,False,True,Chief Executive Officer,"Director|Director,Officer,TenPercentOwner"
ZONE,2024-05-10,3,1311500.0,2024-04-26,2024-05-10,False,False,False,,Director|TenPercentOwner
PAL,2024-05-13,3,360000.0,2024-05-13,2024-05-13,False,True,True,Chief Financial Officer,Director|Officer
BCRX,2024-05-13,3,451050.6,2024-05-13,2024-05-13,True,False,True,President & CEO|Chief Commercial Officer,"Director|Director,Officer|Officer"
CTRN,2024-05-13,3,5837031.49,2024-04-15,2024-05-13,False,False,False,,TenPercentOwner
OUST,2024-05-15,3,418000.0,2024-05-15,2024-05-15,True,False,True,President and CEO|Chief Technology Officer,"Director|Director,Officer|Officer"
RIG,2024-05-15,3,36060000.0,2024-05-15,2024-05-15,False,False,False,,"Director,TenPercentOwner"
ZURA,2024-05-17,3,4710998.85,2024-04-22,2024-05-17,False,False,False,,Director
LUXH,2024-05-23,3,1800000.0,2024-05-23,2024-05-23,True,True,True,CEO and CFO,"Director|Director,TenPercentOwner|Officer"
LAB,2024-05-23,3,5257304.32,2024-05-15,2024-05-23,False,False,False,,"Director|Director,TenPercentOwner"
SUN,2024-05-24,3,502220.0,2024-05-23,2024-05-24,True,False,True,President & CEO|EVP-Chief Sales Officer|EVP & Chief Operations Officer,"Director,Officer|Officer"
CODI,2024-05-28,5,850593.96,2024-05-28,2024-05-28,False,False,False,,Other
BOW,2024-05-28,4,1804458.0,2024-05-28,2024-05-28,True,False,True,CEO and President|Chief Underwriting Officer|Chief Accounting Officer,"Director|Director,Officer|Officer"
AXS,2024-05-28,3,444350.5,2024-05-06,2024-05-28,False,False,False,,Director
CMTG,2024-05-28,3,1312450.0,2024-05-24,2024-05-28,True,True,True,PRESIDENT AND CFO|CEO & CHAIRMAN,"Director|Director,Officer"
GL,2024-05-28,3,879295.0,2024-05-16,2024-05-28,True,False,True,Co-Chairman & CEO|Co-Chairman & CEO|EVP & Chief Investment Officer,"Director,Officer|Officer"
NSC,2024-05-29,3,1619093.6,2024-05-29,2024-05-29,False,False,False,,Director
LEG,2024-05-31,3,581064.0,2024-05-02,2024-05-31,True,False,True,EVP-Chief Strategic Plan. Off.|President and CEO,"Director|Director,Officer|Officer"
TTSH,2024-06-03,3,2165094.5,2024-05-08,2024-06-03,False,False,False,,TenPercentOwner
ALTI,2024-06-04,3,1510021.37,2024-05-14,2024-06-04,True,False,True,"President, Asset Management|Chief Executive Officer","Director,Officer|TenPercentOwner"
BOC,2024-06-05,3,2313689.96,2024-05-22,2024-06-05,False,False,False,,Director|TenPercentOwner
MCFT,2024-06-06,3,14682203.48,2024-05-08,2024-06-06,False,False,False,,TenPercentOwner
UHG,2024-06-07,3,9796590.0,2024-06-07,2024-06-07,False,False,False,Co-Exec. VP - Construction,"Officer,TenPercentOwner|TenPercentOwner"
NFBK,2024-06-12,5,443421.16,2024-06-10,2024-06-12,True,False,True,"Chairman, President & CEO","Director|Director,Officer"
MPAA,2024-06-13,3,2622000.0,2024-06-13,2024-06-13,False,False,False,,"Director,TenPercentOwner"
STCN,2024-06-13,4,606276.24,2024-06-10,2024-06-13,False,False,False,,"Director,TenPercentOwner"
OPOF,2024-06-13,3,1590695.04,2024-05-14,2024-06-13,False,False,False,,TenPercentOwner
CLF,2024-06-13,4,614160.5,2024-06-12,2024-06-13,False,True,True,"EVP, CFO",Director|Officer
RGEN,2024-06-14,3,600476.1,2024-06-14,2024-06-14,True,False,True,Chief Executive Officer,Director|Officer
IRON,2024-06-17,3,14000076.0,2024-06-17,2024-06-17,False,False,False,,Director
SPMC,2024-06-17,3,2100040.0,2024-06-17,2024-06-17,True,True,True,Chief Financial Officer|Chief Executive Officer|Chairman,"Director,Officer|Officer"
CTRN,2024-06-17,3,6902175.59,2024-05-21,2024-06-17,False,False,False,,TenPercentOwner
ATLN,2024-06-18,4,17628997.04,2024-06-18,2024-06-18,True,True,True,General Counsel & Secretary|COO & CFO|Chief Executive Officer,"Director|Director,Officer|Officer"
MCFT,2024-06-20,3,10138566.73,2024-05-23,2024-06-20,False,False,False,,TenPercentOwner
VCRDX,2024-06-26,3,26499970.06,2024-05-28,2024-06-26,True,False,True,Chief Investment Officer|CEO,"Director,Officer|Officer|TenPercentOwner,Other"
ISDR,2024-06-26,3,1311047.54,2024-05-28,2024-06-26,False,False,False,,Other|TenPercentOwner
TTSH,2024-06-28,3,5527834.23,2024-05-29,2024-06-28,False,False,False,,TenPercentOwner
SPG,2024-06-28,4,239370.98,2024-06-28,2024-06-28,False,False,False,,Director
TBN,2024-06-28,7,13887600.0,2024-06-28,2024-06-28,False,True,True,Chief Operating Officer|Chief Financial Officer,Director|Officer|TenPercentOwner
PFBX,2024-07-01,3,276013.0,2024-06-10,2024-07-01,True,False,True,CEO/President,"Director,Officer|TenPercentOwner"
ALMS,2024-07-01,4,145000000.0,2024-07-01,2024-07-01,False,False,False,,"Director|Director,TenPercentOwner|TenPercentOwner"
EXFY,2024-07-08,3,470027.32,2024-06-20,2024-07-08,False,False,False,,TenPercentOwner
BNED,2024-07-08,3,11652818.6,2024-06-10,2024-07-08,False,False,False,,"Director|Director,TenPercentOwner"
NXDT,2024-07-08,3,1125959.78,2024-06-20,2024-07-08,False,False,False,See Remarks|See Remarks|See Remarks,"Director,Officer,TenPercentOwner|Officer"
DOUG,2024-07-08,3,356668.27,2024-07-05,2024-07-08,True,False,True,"Executive Vice President & COO|Chairman, President & CEO","Director|Director,Officer"
LGF,2024-07-09,3,18424372.52,2024-06-12,2024-07-09,False,False,False,,TenPercentOwner
SUNS,2024-07-11,3,1735063.62,2024-07-10,2024-07-11,True,False,True,Executive Chairman,"Director|Director,Officer,TenPercentOwner"
SSKN,2024-07-15,3,1507972.44,2024-07-15,2024-07-15,True,False,True,Chief Executive Officer,"Director,Officer|Director,TenPercentOwner|TenPercentOwner"
TWFG,2024-07-17,5,13879837.0,2024-07-17,2024-07-17,False,True,True,Chief Operating Officer|Chief Financial Officer,Director|Officer
APPN,2024-07-19,3,54252085.6,2024-07-05,2024-07-19,False,False,False,,TenPercentOwner
ARTV,2024-07-22,5,164999952.0,2024-07-22,2024-07-22,False,False,False,,"Director|Director,TenPercentOwner|TenPercentOwner"
IVFH,2024-07-22,3,3670018.8,2024-07-17,2024-07-22,False,False,False,,Director|TenPercentOwner
COFS,2024-07-25,8,1250000.0,2024-07-25,2024-07-25,True,False,True,Chief Executive Officer|Secretary,"Director|Director,Officer|Officer"
LGF,2024-07-26,3,14508217.37,2024-07-09,2024-07-26,False,False,False,,TenPercentOwner
LINE,2024-07-26,3,1123200.0,2024-07-26,2024-07-26,False,True,True,Chief Financial Officer,Director|Officer
LKQ,2024-07-29,4,600570.0,2024-07-26,2024-07-29,True,True,True,President and CEO|SVP - General Counsel|SVP and CFO,"Director|Director,Officer|Officer"
HITC,2024-07-31,3,2630235.46,2024-07-31,2024-07-31,True,False,True,Chief Executive Officer,"Director|Director,Officer,TenPercentOwner|TenPercentOwner"
RIG,2024-08-02,3,31380000.0,2024-08-02,2024-08-02,False,False,False,,"Director,TenPercentOwner"
MGM,2024-08-05,3,7312197.0,2024-08-05,2024-08-05,True,True,True,CEO AND PRESIDENT|CHIEF FINANCIAL OFFICER,"Director|Director,Officer|Officer"
HTGC,2024-08-06,5,471148.55,2024-08-06,2024-08-06,False,False,False,,Director
MPLN,2024-08-07,3,563800.0,2024-08-05,2024-08-07,True,True,True,"EVP, CFO & Treasurer|SVP, Corp. Affairs/Strategy|Pres., Chief Executive Officer","Director,Officer|Officer"
AMBC,2024-08-07,4,1525412.27,2024-08-07,2024-08-07,True,False,True,Chief Executive Officer|Sr. MD & General Counsel,"Director|Director,Officer|Officer"
PCSZX,2024-08-08,3,1087279.96,2024-08-05,2024-08-08,False,False,False,See Remarks|See Remarks,Officer|Other
BXMT,2024-08-08,3,1448135.0,2024-08-02,2024-08-08,True,False,True,CEO & President,"Director|Director,Officer"
TTSH,2024-08-08,3,2125850.16,2024-07-10,2024-08-08,False,False,False,,TenPercentOwner
LGF,2024-08-09,3,22961617.25,2024-07-23,2024-08-09,False,False,False,,TenPercentOwner
GT,2024-08-09,3,771394.4,2024-08-06,2024-08-09,True,False,True,"President, EMEA|CEO & President","Director|Director,Officer|Officer"
LAB,2024-08-09,3,6221988.56,2024-08-02,2024-08-09,False,False,False,,"Director|Director,TenPercentOwner"
ACTU,2024-08-12,3,12000000.0,2024-08-12,2024-08-12,False,False,False,,"Director,TenPercentOwner"
VMEO,2024-08-12,3,495378.17,2024-08-07,2024-08-12,True,False,True,Chief Executive Officer,"Director|Director,Officer"
VYX,2024-08-13,3,490025.48,2024-08-08,2024-08-13,True,True,True,"EVP & CFO|Chief Executive Officer|EVP & President, Retail","Director,Officer|Officer"
GRWG,2024-08-14,3,517599.8,2024-08-13,2024-08-14,True,False,True,President|CEO,"Director|Director,Officer"
BYON,2024-08-14,3,255891.76,2024-08-01,2024-08-14,True,False,True,EXECUTIVE CHAIRMAN OF BOARD,"Director|Director,Officer"
POCI,2024-08-15,3,142382990.1,2024-08-15,2024-08-15,True,True,True,Chief Operating Officer|Chief Financial Officer|Chief Executive Officer,"Director,Officer|Officer"
YUMC,2024-08-15,3,390172.0,2024-08-13,2024-08-15,True,False,True,"General Manager, Pizza Hut|Chief Executive Officer|Chief Technology Officer","Director,Officer|Officer"
WBTN,2024-08-16,3,786472.74,2024-08-14,2024-08-16,False,False,False,Chief Strategy Officer|See Remarks|See Remarks,"Director,Officer|Officer"
