ticker,cluster_date,n_insiders,total_value,window_start,window_end,year
AGN,2018-09-06,3,2151002.8,2018-08-30,2018-09-06,2018
ADC,2018-09-06,3,1165675.06,2018-09-05,2018-09-06,2018
AVK,2018-09-06,3,1858445.0,2018-09-05,2018-09-06,2018
ADAP,2018-09-07,13,220440000.0,2018-09-07,2018-09-07,2018
ABCP,2018-09-07,4,570788.4,2018-09-07,2018-09-07,2018
BKTI,2018-09-09,5,13677546.5,2018-09-09,2018-09-09,2018
KFS,2018-09-10,6,1029932.8,2018-09-10,2018-09-10,2018
MGY,2018-09-10,3,2587248.5,2018-08-30,2018-09-10,2018
REFR,2018-09-11,3,1500002.04,2018-09-11,2018-09-11,2018
NMFC,2018-09-11,3,541263.4,2018-09-06,2018-09-11,2018
GCP,2018-09-12,6,71820552.24,2018-09-12,2018-09-12,2018
JASN,2018-09-12,8,3045600.0,2018-09-12,2018-09-12,2018
FOLD,2018-09-12,3,18000000.0,2018-09-12,2018-09-12,2018
DFRG,2018-09-12,3,626941.2,2018-09-12,2018-09-12,2018
ANGI,2018-09-13,7,14575230.6,2018-09-13,2018-09-13,2018
BHC,2018-09-14,3,3890700.0,2018-09-13,2018-09-14,2018
NONE,2018-09-14,14,135160479.38,2018-08-20,2018-09-14,2018
FG,2018-09-14,3,918700.0,2018-09-11,2018-09-14,2018
CWH,2018-09-14,4,1974000.0,2018-09-14,2018-09-14,2018
PRNB,2018-09-18,17,75735000.0,2018-09-18,2018-09-18,2018
FVCB,2018-09-18,4,945000.0,2018-09-18,2018-09-18,2018
IRIX,2018-09-18,4,1325600.0,2018-09-14,2018-09-18,2018
ASB,2018-09-19,8,6050000.0,2018-09-19,2018-09-19,2018
SSP,2018-09-19,3,367475.45,2018-09-17,2018-09-19,2018
SPKE,2018-09-20,3,862039.86,2018-09-20,2018-09-20,2018
ACAD,2018-09-20,7,158550523.46,2018-09-20,2018-09-20,2018
UEPS,2018-09-21,3,336880.79,2018-09-19,2018-09-21,2018
TTNP,2018-09-21,3,200000.0,2018-09-21,2018-09-21,2018
MTEM,2018-09-21,5,10037500.0,2018-09-21,2018-09-21,2018
BSVN,2018-09-24,4,760000.0,2018-09-24,2018-09-24,2018
ELAN,2018-09-24,6,1668000.0,2018-09-24,2018-09-24,2018
SIC,2018-09-25,6,20560406.23,2018-09-18,2018-09-25,2018
YMAB,2018-09-25,3,15382784.0,2018-09-21,2018-09-25,2018
RVI,2018-09-26,5,27050735.45,2018-09-26,2018-09-26,2018
PRGX,2018-09-27,5,807161.28,2018-09-05,2018-09-27,2018
RUN,2018-09-27,3,4496177.22,2018-09-27,2018-09-27,2018
ETTX,2018-09-28,29,170554350.0,2018-09-28,2018-09-28,2018
GRTS,2018-09-28,4,19999980.0,2018-09-28,2018-09-28,2018
FPAY,2018-09-28,5,490000.0,2018-09-28,2018-09-28,2018
MCHX,2018-09-28,3,2002620.0,2018-09-28,2018-09-28,2018
ARVN,2018-10-01,17,110520000.0,2018-10-01,2018-10-01,2018
NICHX,2018-10-01,3,918754.0,2018-10-01,2018-10-01,2018
AKP,2018-10-01,4,455071.44,2018-10-01,2018-10-01,2018
UROV,2018-10-01,25,937499850.0,2018-10-01,2018-10-01,2018
BBDC,2018-10-02,3,6190343.09,2018-09-24,2018-10-02,2018
KALA,2018-10-03,4,79999986.0,2018-10-03,2018-10-03,2018
APPN,2018-10-03,5,53355632.45,2018-10-03,2018-10-03,2018
STON,2018-10-03,3,165540.24,2018-10-03,2018-10-03,2018
CERC,2018-10-04,3,254448.12,2018-10-04,2018-10-04,2018
MEET,2018-10-04,7,9139684.05,2018-10-04,2018-10-04,2018
KMPH,2018-10-05,5,30000000.0,2018-10-05,2018-10-05,2018
MLVF,2018-10-09,3,823956.0,2018-10-09,2018-10-09,2018
KOD,2018-10-09,7,150100000.0,2018-10-09,2018-10-09,2018
FLDM,2018-10-09,8,2035134.72,2018-10-09,2018-10-09,2018
OCCI,2018-10-10,3,4500000.0,2018-10-10,2018-10-10,2018
NES,2018-10-10,4,14494867.2,2018-10-10,2018-10-10,2018
CAG,2018-10-12,3,849948.0,2018-10-12,2018-10-12,2018
ALLO,2018-10-15,8,43110018.0,2018-10-15,2018-10-15,2018
FRED,2018-10-15,3,9192240.0,2018-10-15,2018-10-15,2018
PLAN,2018-10-16,3,19088283.0,2018-10-12,2018-10-16,2018
SNX,2018-10-19,3,28630827.68,2018-10-19,2018-10-19,2018
MDLY,2018-10-19,3,778440.0,2018-10-19,2018-10-19,2018
HY,2018-10-19,4,968616.76,2018-10-05,2018-10-19,2018
SIBN,2018-10-19,8,36375000.0,2018-10-19,2018-10-19,2018
APO,2018-10-22,4,95392900.0,2018-10-22,2018-10-22,2018
PHAS,2018-10-22,24,112563410.0,2018-10-22,2018-10-22,2018
AYX,2018-10-23,5,6348665.75,2018-10-23,2018-10-23,2018
LOGC,2018-10-23,10,81900000.0,2018-10-23,2018-10-23,2018
BTN,2018-10-25,4,23844354.56,2018-10-25,2018-10-25,2018
IBTX,2018-10-25,6,1631341.0,2018-10-25,2018-10-25,2018
FNB,2018-10-26,4,241115.0,2018-10-26,2018-10-26,2018
TW,2018-10-26,8,2389500.0,2018-10-26,2018-10-26,2018
RMI,2018-10-26,4,1550600.0,2018-10-26,2018-10-26,2018
KLXE,2018-10-29,3,3102648.55,2018-10-25,2018-10-29,2018
CMO,2018-10-29,3,710100.0,2018-10-29,2018-10-29,2018
BAS,2018-10-29,3,1113000.0,2018-10-29,2018-10-29,2018
POL,2018-10-29,3,617460.0,2018-10-25,2018-10-29,2018
VC,2018-10-30,3,672081.0,2018-10-29,2018-10-30,2018
AXNX,2018-10-31,4,7999980.0,2018-10-31,2018-10-31,2018
MB,2018-11-01,7,33795867.0,2018-11-01,2018-11-01,2018
TGE,2018-11-01,3,1147315.7,2018-11-01,2018-11-01,2018
IBM,2018-11-01,4,1035748.15,2018-10-31,2018-11-01,2018
LYB,2018-11-01,5,605164144.35,2018-11-01,2018-11-01,2018
EQT,2018-11-02,5,1542581.97,2018-10-31,2018-11-02,2018
ETFC,2018-11-02,3,1129414.5,2018-11-02,2018-11-02,2018
WMB,2018-11-02,3,967575.0,2018-11-02,2018-11-02,2018
CLSH,2018-11-02,7,35000000.0,2018-11-02,2018-11-02,2018
MLI,2018-11-02,3,380660.0,2018-10-25,2018-11-02,2018
TWST,2018-11-02,8,8400000.0,2018-11-02,2018-11-02,2018
BG,2018-11-05,3,41583424.43,2018-11-05,2018-11-05,2018
SPAR,2018-11-05,3,439200.0,2018-11-02,2018-11-05,2018
PAH,2018-11-05,3,7865180.0,2018-11-05,2018-11-05,2018
ASGN,2018-11-05,3,2392920.0,2018-10-26,2018-11-05,2018
DFRG,2018-11-05,3,749040.0,2018-11-05,2018-11-05,2018
ECA,2018-11-05,6,1504424.39,2018-11-05,2018-11-05,2018
REPR,2018-11-05,4,263640.0,2018-11-05,2018-11-05,2018
FUN,2018-11-05,3,1890480.0,2018-11-02,2018-11-05,2018
EPRT,2018-11-06,3,284500.0,2018-11-06,2018-11-06,2018
MDR,2018-11-06,4,1255068.0,2018-11-02,2018-11-06,2018
HSY,2018-11-06,3,10214680.0,2018-10-29,2018-11-06,2018
UFI,2018-11-06,7,6970521.14,2018-10-31,2018-11-06,2018
SPKE,2018-11-06,3,2598208.29,2018-11-06,2018-11-06,2018
CSV,2018-11-07,3,2346327.51,2018-11-05,2018-11-07,2018
SF,2018-11-07,3,496859.35,2018-11-01,2018-11-07,2018
AXL,2018-11-07,4,1273896.0,2018-11-05,2018-11-07,2018
BATRA,2018-11-07,4,828480.0,2018-11-07,2018-11-07,2018
CWEN,2018-11-07,4,4717287.6,2018-11-07,2018-11-07,2018
NEWM,2018-11-08,3,1379210.0,2018-11-05,2018-11-08,2018
QUMU,2018-11-08,7,680351.7,2018-11-08,2018-11-08,2018
PRGO,2018-11-09,3,1450883.95,2018-11-09,2018-11-09,2018
HARP,2018-11-09,3,15499988.0,2018-11-09,2018-11-09,2018
CWH,2018-11-09,5,573652.0,2018-11-09,2018-11-09,2018
UNVR,2018-11-09,3,391760.0,2018-11-08,2018-11-09,2018
INSM,2018-11-09,3,804126.2,2018-11-01,2018-11-09,2018
LCUT,2018-11-12,9,2607600.51,2018-11-12,2018-11-12,2018
EGLE,2018-11-12,3,9427373.7,2018-11-12,2018-11-12,2018
VSM,2018-11-12,4,1047414.0,2018-11-09,2018-11-12,2018
RESI,2018-11-12,3,385569.0,2018-11-09,2018-11-12,2018
NCSM,2018-11-12,3,772210.25,2018-11-09,2018-11-12,2018
PRTY,2018-11-12,3,1049813.0,2018-11-12,2018-11-12,2018
INAP,2018-11-12,3,292535.0,2018-11-06,2018-11-12,2018
INFI,2018-11-13,7,8546339.9,2018-11-13,2018-11-13,2018
COMM,2018-11-13,3,652697.0,2018-11-12,2018-11-13,2018
EARN,2018-11-13,9,2134487.16,2018-11-13,2018-11-13,2018
WLKP,2018-11-13,3,729640.25,2018-11-12,2018-11-13,2018
WLMS,2018-11-13,8,549447.4,2018-11-13,2018-11-13,2018
SUP,2018-11-13,4,611621.5,2018-11-12,2018-11-13,2018
OMP,2018-11-14,3,700000.0,2018-11-14,2018-11-14,2018
EYEG,2018-11-14,3,414659.91,2018-11-14,2018-11-14,2018
WTR,2018-11-14,3,2201239.24,2018-11-14,2018-11-14,2018
GE,2018-11-14,3,2783250.0,2018-11-01,2018-11-14,2018
ATNX,2018-11-14,4,945980.0,2018-10-15,2018-11-14,2018
COTY,2018-11-14,5,212084404.43,2018-11-12,2018-11-14,2018
INFN,2018-11-14,3,506300.0,2018-11-09,2018-11-14,2018
RRTS,2018-11-14,3,667351.42,2018-11-09,2018-11-14,2018
XOMA,2018-11-15,8,3072279.23,2018-11-13,2018-11-15,2018
AVEO,2018-11-15,12,26906400.0,2018-11-15,2018-11-15,2018
CABO,2018-11-15,3,408466.8,2018-11-14,2018-11-15,2018
HHC,2018-11-15,3,6078392.3,2018-11-09,2018-11-15,2018
RLGY,2018-11-16,3,362530.0,2018-11-12,2018-11-16,2018
MCF,2018-11-16,4,22535952.0,2018-11-16,2018-11-16,2018
NXRT,2018-11-16,5,27765342.0,2018-11-16,2018-11-16,2018
FUV,2018-11-19,4,819711.0,2018-11-19,2018-11-19,2018
LAZY,2018-11-19,6,1458002.2,2018-11-12,2018-11-19,2018
LMRK,2018-11-19,5,2954666.8,2018-11-09,2018-11-19,2018
KOP,2018-11-19,3,1877290.0,2018-11-12,2018-11-19,2018
HIL,2018-11-19,3,1160840.0,2018-11-12,2018-11-19,2018
TRN,2018-11-20,7,23454005.68,2018-11-20,2018-11-20,2018
BBDC,2018-11-20,3,10388018.89,2018-10-22,2018-11-20,2018
STX,2018-11-20,6,93162302.94,2018-11-20,2018-11-20,2018
HBI,2018-11-20,3,940079.0,2018-11-02,2018-11-20,2018
SSNC,2018-11-20,3,1641773.0,2018-11-12,2018-11-20,2018
MODD,2018-11-20,5,14580009.0,2018-11-20,2018-11-20,2018
OLN,2018-11-20,3,970250.0,2018-11-01,2018-11-20,2018
KDP,2018-11-20,3,1688022.6,2018-11-09,2018-11-20,2018
RUN,2018-11-21,3,6896025.42,2018-11-21,2018-11-21,2018
BECN,2018-11-21,5,1315129.75,2018-11-21,2018-11-21,2018
EAST,2018-11-21,3,237180.0,2018-11-20,2018-11-21,2018
CNNE,2018-11-21,3,1039136.88,2018-11-15,2018-11-21,2018
TTS,2018-11-26,3,834134.1,2018-11-15,2018-11-26,2018
PVAC,2018-11-26,3,29521350.0,2018-11-26,2018-11-26,2018
VLRX,2018-11-27,3,162000.0,2018-11-27,2018-11-27,2018
CORI,2018-11-27,4,1831475250.0,2018-11-27,2018-11-27,2018
WBT,2018-11-27,3,522897.46,2018-11-20,2018-11-27,2018
KRP,2018-11-27,3,461890.0,2018-11-26,2018-11-27,2018
PACW,2018-11-28,3,1625745.0,2018-10-29,2018-11-28,2018
MTDR,2018-11-28,3,409000.0,2018-11-14,2018-11-28,2018
GECC,2018-11-29,3,630811.2,2018-11-15,2018-11-29,2018
PRTS,2018-11-29,3,5428024.2,2018-11-29,2018-11-29,2018
CSSE,2018-11-29,5,1357247.85,2018-11-29,2018-11-29,2018
AQUA,2018-11-30,3,662840.23,2018-11-29,2018-11-30,2018
ACAD,2018-11-30,7,1399999895.0,2018-11-30,2018-11-30,2018
SFM,2018-11-30,3,2366855.0,2018-11-30,2018-11-30,2018
FLMN,2018-12-03,10,129960677.4,2018-12-03,2018-12-03,2018
ENR,2018-12-03,3,756872.4,2018-11-19,2018-12-03,2018
HPP,2018-12-04,3,423465.76,2018-11-06,2018-12-04,2018
PE,2018-12-04,3,230068.42,2018-11-27,2018-12-04,2018
CODI,2018-12-06,4,1794090.4,2018-12-06,2018-12-06,2018
GRA,2018-12-06,5,152932337.1,2018-12-06,2018-12-06,2018
DLPH,2018-12-06,3,285490.0,2018-11-14,2018-12-06,2018
QTNT,2018-12-07,3,39000000.0,2018-12-07,2018-12-07,2018
SYNL,2018-12-10,3,1656720.36,2018-12-10,2018-12-10,2018
REZI,2018-12-10,3,466281.36,2018-11-29,2018-12-10,2018
RETA,2018-12-10,4,19850576.83,2018-11-16,2018-12-10,2018
HOME,2018-12-10,3,529180.19,2018-12-10,2018-12-10,2018
TROX,2018-12-11,3,381165.0,2018-12-07,2018-12-11,2018
THOR,2018-12-11,10,219000023.0,2018-12-11,2018-12-11,2018
LOB,2018-12-12,4,6328214.64,2018-12-12,2018-12-12,2018
CMIA,2018-12-12,4,2450560.0,2018-12-12,2018-12-12,2018
NCSM,2018-12-13,3,293965.04,2018-11-14,2018-12-13,2018
TPHS,2018-12-13,3,293152.08,2018-12-13,2018-12-13,2018
SPN,2018-12-13,3,610200.0,2018-12-11,2018-12-13,2018
MDCO,2018-12-13,3,18084500.8,2018-11-16,2018-12-13,2018
LBY,2018-12-13,3,2207400.0,2018-12-13,2018-12-13,2018
MX,2018-12-13,5,17928000.0,2018-12-13,2018-12-13,2018
VBIV,2018-12-13,3,59999998.8,2018-12-13,2018-12-13,2018
JASN,2018-12-13,8,583400.32,2018-12-13,2018-12-13,2018
LCI,2018-12-13,3,231400.0,2018-12-12,2018-12-13,2018
MDRX,2018-12-14,3,470842.86,2018-12-12,2018-12-14,2018
GMS,2018-12-14,3,3323373.6,2018-12-11,2018-12-14,2018
JNJ,2018-12-14,3,502702.48,2018-12-14,2018-12-14,2018
RARX,2018-12-14,12,142399988.0,2018-12-12,2018-12-14,2018
MCHX,2018-12-14,3,261000.0,2018-12-14,2018-12-14,2018
IHRT,2018-12-14,5,7960408.0,2018-12-14,2018-12-14,2018
GMRE,2018-12-14,6,59999994.0,2018-12-14,2018-12-14,2018
REPR,2018-12-17,4,16488820.8,2018-12-17,2018-12-17,2018
NMFC,2018-12-17,4,2834756.6,2018-12-10,2018-12-17,2018
CVNA,2018-12-17,5,106612250.0,2018-12-17,2018-12-17,2018
HHC,2018-12-17,3,809594.69,2018-11-28,2018-12-17,2018
EOLS,2018-12-17,3,4522156.0,2018-11-29,2018-12-17,2018
KOP,2018-12-17,4,1197960.0,2018-11-19,2018-12-17,2018
CFFA,2018-12-17,4,24000000.0,2018-12-17,2018-12-17,2018
PAH,2018-12-17,3,6213170.0,2018-11-21,2018-12-17,2018
RLH,2018-12-18,5,11098614.25,2018-12-18,2018-12-18,2018
AXON,2018-12-18,25,280000000.0,2018-12-18,2018-12-18,2018
IOVA,2018-12-18,3,12654156.43,2018-12-04,2018-12-18,2018
HY,2018-12-19,4,846225.36,2018-12-10,2018-12-19,2018
AGFS,2018-12-19,3,443462.74,2018-11-19,2018-12-19,2018
SCM,2018-12-19,3,589154.0,2018-12-17,2018-12-19,2018
BBDC,2018-12-19,3,13166842.6,2018-11-19,2018-12-19,2018
INSG,2018-12-19,5,74006004.0,2018-12-19,2018-12-19,2018
CHK,2018-12-20,5,5872650.0,2018-12-11,2018-12-20,2018
MDCO,2018-12-20,3,19819931.8,2018-12-10,2018-12-20,2018
DOVA,2018-12-20,4,2079202.09,2018-12-19,2018-12-20,2018
LGF.B,2018-12-20,3,1328450.0,2018-11-30,2018-12-20,2018
AMH,2018-12-20,3,15074580.0,2018-11-21,2018-12-20,2018
SBBP,2018-12-20,3,2831356.2,2018-12-20,2018-12-20,2018
CRMD,2018-12-20,3,625000.0,2018-11-23,2018-12-20,2018
WPG,2018-12-20,3,372474.63,2018-12-10,2018-12-20,2018
FCRIX,2018-12-21,3,95857227.73,2018-12-21,2018-12-21,2018
AMTB,2018-12-21,5,742989.0,2018-12-21,2018-12-21,2018
SLNO,2018-12-21,3,14355415.77,2018-12-19,2018-12-21,2018
MEET,2018-12-21,6,4759056.3,2018-12-21,2018-12-21,2018
NIMU,2018-12-21,3,6576246.88,2018-12-21,2018-12-21,2018
ICD,2018-12-24,3,249462.0,2018-12-21,2018-12-24,2018
BCDA,2018-12-24,3,10499997.0,2018-12-24,2018-12-24,2018
MTEM,2018-12-26,4,345000.0,2018-12-26,2018-12-26,2018
AES,2018-12-26,7,3368750.0,2018-12-26,2018-12-26,2018
CWEN,2018-12-26,4,8798777.12,2018-12-26,2018-12-26,2018
TTI,2018-12-27,3,464577.95,2018-12-26,2018-12-27,2018
QTM,2018-12-27,7,5129308.31,2018-12-27,2018-12-27,2018
ROX,2018-12-27,3,186750.0,2018-12-27,2018-12-27,2018
WTT,2018-12-28,4,329539.0,2018-12-28,2018-12-28,2018
NES,2018-12-28,4,4510290.72,2018-12-28,2018-12-28,2018
KFS,2018-12-28,6,8644654.5,2018-12-28,2018-12-28,2018
PWR,2018-12-28,3,1268862.0,2018-12-18,2018-12-28,2018
MEI,2018-12-28,3,2010446.22,2018-12-11,2018-12-28,2018
LBC,2018-12-31,3,42684120.74,2018-12-04,2018-12-31,2018
CLOK,2018-12-31,4,614038.4,2018-12-31,2018-12-31,2018
EQGP,2018-12-31,3,921865260.0,2018-12-31,2018-12-31,2018
HIL,2018-12-31,3,612581.0,2018-12-06,2018-12-31,2018
GTE,2018-12-31,6,163547302.2,2018-12-31,2018-12-31,2018
EIDX,2018-12-31,3,132571952.55,2018-12-03,2018-12-31,2018
DAVE,2018-12-31,3,200907.39,2018-12-31,2018-12-31,2018
MCEP,2018-12-31,8,3452020.0,2018-12-24,2018-12-31,2018
PVAC,2019-01-03,3,4986000.0,2019-01-03,2019-01-03,2019
RVI,2019-01-07,5,1842509.4,2019-01-07,2019-01-07,2019
INTX,2019-01-07,6,296653367.04,2019-01-07,2019-01-07,2019
LJPC,2019-01-07,3,20954140.62,2019-01-07,2019-01-07,2019
LNDC,2019-01-08,3,557080.0,2019-01-08,2019-01-08,2019
HIG,2019-01-10,3,1228627.79,2018-12-11,2019-01-10,2019
HZN,2019-01-15,4,1596934.56,2019-01-15,2019-01-15,2019
QMCO,2019-01-15,7,14635062.33,2019-01-15,2019-01-15,2019
GTT,2019-01-16,5,272534197.0,2019-01-16,2019-01-16,2019
CBK,2019-01-16,7,437392.62,2019-01-16,2019-01-16,2019
ALPN,2019-01-18,12,20099974.44,2019-01-18,2019-01-18,2019
AAIDX,2019-01-18,3,1100062.63,2019-01-02,2019-01-18,2019
LAWS,2019-01-18,8,441289472.0,2019-01-18,2019-01-18,2019
NHS,2019-01-22,4,4499477.2,2018-12-26,2019-01-22,2019
BLPH,2019-01-23,14,1499998.5,2019-01-23,2019-01-23,2019
EGLE,2019-01-23,3,4898397.03,2019-01-23,2019-01-23,2019
FWONA,2019-01-24,3,2241000.0,2019-01-24,2019-01-24,2019
DFRG,2019-01-25,3,2926297.29,2019-01-03,2019-01-25,2019
DNP,2019-01-29,3,132073080.0,2019-01-02,2019-01-29,2019
NRGX,2019-01-30,7,10510000.0,2019-01-30,2019-01-30,2019
FLMN,2019-02-01,3,1466786.4,2019-02-01,2019-02-01,2019
WETF,2019-02-04,4,982285.0,2019-02-04,2019-02-04,2019
NFE,2019-02-04,3,70883155.51,2019-02-01,2019-02-04,2019
LPTX,2019-02-05,6,5999994.0,2019-02-05,2019-02-05,2019
MB,2019-02-05,6,432440565.0,2019-02-05,2019-02-05,2019
ZBH,2019-02-06,4,1215975.45,2019-02-05,2019-02-06,2019
STX,2019-02-06,8,799280000.0,2019-02-06,2019-02-06,2019
UFI,2019-02-06,3,1059500.0,2019-02-06,2019-02-06,2019
TUP,2019-02-07,3,277273.96,2019-02-01,2019-02-07,2019
STON,2019-02-07,3,170913.6,2019-02-07,2019-02-07,2019
OCX,2019-02-08,3,5999996.25,2019-02-08,2019-02-08,2019
FNCB,2019-02-08,6,1550003.0,2019-02-08,2019-02-08,2019
ALEC,2019-02-11,4,31289200.0,2019-02-11,2019-02-11,2019
MITT,2019-02-11,3,1108250.0,2019-02-11,2019-02-11,2019
HARP,2019-02-12,20,93499952.0,2019-02-12,2019-02-12,2019
GNCA,2019-02-14,13,60783923.59,2019-02-14,2019-02-14,2019
CMIA,2019-02-14,4,3040128.0,2019-02-14,2019-02-14,2019
NVR,2019-02-19,3,197773.25,2019-02-12,2019-02-19,2019
XERS,2019-02-19,3,11810000.0,2019-02-19,2019-02-19,2019
TCRR,2019-02-19,30,296799945.0,2019-02-19,2019-02-19,2019
EQT,2019-02-22,3,582576.12,2019-02-19,2019-02-22,2019
MAT,2019-02-22,4,1807178.5,2019-02-19,2019-02-22,2019
RILY,2019-02-22,3,530267.16,2019-02-21,2019-02-22,2019
SNNA,2019-02-22,15,76403000.0,2019-02-22,2019-02-22,2019
TNET,2019-02-25,8,505120.0,2019-02-25,2019-02-25,2019
KEG,2019-02-25,9,8580167.52,2019-02-21,2019-02-25,2019
BCBP,2019-02-25,6,3468150.56,2019-02-25,2019-02-25,2019
COT,2019-02-26,3,1463338.6,2019-02-26,2019-02-26,2019
BKD,2019-02-26,3,263200.0,2019-02-19,2019-02-26,2019
HAIN,2019-02-28,10,193806567.2,2019-02-28,2019-02-28,2019
MGTX,2019-03-01,3,54000007.2,2019-03-01,2019-03-01,2019
RUN,2019-03-01,3,37368687.63,2019-03-01,2019-03-01,2019
EAGL,2019-03-01,3,608200.0,2019-02-27,2019-03-01,2019
STKL,2019-03-01,5,1168334.08,2019-02-28,2019-03-01,2019
KDP,2019-03-01,3,4793966.65,2019-03-01,2019-03-01,2019
SHLL,2019-03-04,4,400000.0,2019-03-04,2019-03-04,2019
KLDO,2019-03-04,11,140962011.75,2019-02-28,2019-03-04,2019
DBD,2019-03-04,3,506074.5,2019-02-19,2019-03-04,2019
MRSN,2019-03-05,10,150000000.0,2019-03-05,2019-03-05,2019
DFRG,2019-03-06,3,1278240.0,2019-03-06,2019-03-06,2019
CTL,2019-03-06,3,1674120.0,2019-03-06,2019-03-06,2019
CERC,2019-03-06,3,6000010.5,2019-03-06,2019-03-06,2019
ODT,2019-03-07,5,12700156.2,2019-03-07,2019-03-07,2019
JASN,2019-03-07,8,619879.76,2019-03-07,2019-03-07,2019
CVS,2019-03-08,3,1043464.9,2019-03-01,2019-03-08,2019
CWH,2019-03-08,4,1428215.04,2019-03-08,2019-03-08,2019
ESGR,2019-03-11,3,5920421.88,2019-03-06,2019-03-11,2019
MAXR,2019-03-11,3,261757.45,2019-03-05,2019-03-11,2019
SWAV,2019-03-11,6,3060000.0,2019-03-11,2019-03-11,2019
SYNL,2019-03-11,3,252970.92,2019-03-07,2019-03-11,2019
WOW,2019-03-12,8,12655847.36,2019-03-12,2019-03-12,2019
CVRS,2019-03-12,4,12795319.98,2019-03-12,2019-03-12,2019
DAVE,2019-03-13,3,673816.2,2019-03-13,2019-03-13,2019
OSG,2019-03-13,4,49026866.4,2019-03-13,2019-03-13,2019
GARS,2019-03-13,3,289970.0,2019-03-08,2019-03-13,2019
RCMT,2019-03-14,7,17479280.0,2019-03-14,2019-03-14,2019
ESPR,2019-03-14,3,5232650.0,2019-03-14,2019-03-14,2019
CBFV,2019-03-14,3,225570.0,2019-02-14,2019-03-14,2019
GCP,2019-03-14,6,1214301612.6,2019-03-14,2019-03-14,2019
TGE,2019-03-14,19,115723003.85,2019-03-14,2019-03-14,2019
CADE,2019-03-15,4,2115215.6,2019-03-15,2019-03-15,2019
CLUB,2019-03-15,4,821216.32,2019-03-15,2019-03-15,2019
AXON,2019-03-18,26,290000014.5,2019-03-18,2019-03-18,2019
LCUT,2019-03-18,9,10518217.38,2019-03-18,2019-03-18,2019
CHAP,2019-03-18,5,22525000.0,2019-03-18,2019-03-18,2019
KFS,2019-03-20,7,803277.0,2019-03-19,2019-03-20,2019
ATSG,2019-03-20,3,654350.0,2019-03-18,2019-03-20,2019
HIIQ,2019-03-20,3,3073888.34,2019-03-20,2019-03-20,2019
TVTY,2019-03-20,3,423482.94,2019-03-20,2019-03-20,2019
WSC,2019-03-20,3,1065748.0,2019-03-19,2019-03-20,2019
SLNO,2019-03-21,3,1723598.43,2019-03-14,2019-03-21,2019
HY,2019-03-21,4,430664.96,2019-03-21,2019-03-21,2019
MBIN,2019-03-22,3,2800000.0,2019-03-22,2019-03-22,2019
ETRN,2019-03-22,3,5438083.04,2019-03-20,2019-03-22,2019
EYEG,2019-03-27,3,277315.77,2019-03-27,2019-03-27,2019
TEAF,2019-03-27,3,200000.0,2019-03-27,2019-03-27,2019
NYSE,2019-03-27,3,209802636.0,2019-03-27,2019-03-27,2019
NFE,2019-03-28,3,11663889.0,2019-03-28,2019-03-28,2019
SAEX,2019-03-28,4,652759.92,2019-03-28,2019-03-28,2019
EQT,2019-03-29,3,543812.95,2019-03-14,2019-03-29,2019
DMTK,2019-03-29,6,422464.8,2019-03-29,2019-03-29,2019
ENLC,2019-03-29,14,2404996.72,2019-03-29,2019-03-29,2019
VCRRX,2019-03-31,3,152990.72,2019-03-31,2019-03-31,2019
VCMIX,2019-03-31,3,153000.54,2019-03-31,2019-03-31,2019
FLMN,2019-04-01,3,863968.32,2019-04-01,2019-04-01,2019
DTIL,2019-04-01,6,4800000.0,2019-04-01,2019-04-01,2019
LYFT,2019-04-02,3,586800.0,2019-04-02,2019-04-02,2019
EVA,2019-04-02,5,249999941.9,2019-04-02,2019-04-02,2019
ELGX,2019-04-03,3,449988.97,2019-04-03,2019-04-03,2019
TCDA,2019-04-03,3,24300000.0,2019-04-03,2019-04-03,2019
FEIM,2019-04-03,3,702000.0,2019-04-03,2019-04-03,2019
PRSP,2019-04-04,3,349697.97,2019-03-21,2019-04-04,2019
TPL,2019-04-04,4,4757632.48,2019-04-04,2019-04-04,2019
MACK,2019-04-05,9,2770036.52,2019-04-05,2019-04-05,2019
GTE,2019-04-08,6,1494000.0,2019-04-08,2019-04-08,2019
AVEO,2019-04-08,12,59478273.36,2019-04-08,2019-04-08,2019
PSTI,2019-04-08,3,150000.9,2019-04-08,2019-04-08,2019
NGM,2019-04-08,15,494725856.0,2019-04-08,2019-04-08,2019
CYCN,2019-04-08,3,24036028.67,2019-04-01,2019-04-08,2019
BIF,2019-04-10,3,80755296.64,2019-04-10,2019-04-10,2019
FIXX,2019-04-12,8,95999940.0,2019-04-12,2019-04-12,2019
FARM,2019-04-12,9,99906361.02,2019-04-12,2019-04-12,2019
STLY,2019-04-16,3,192709.92,2019-04-16,2019-04-16,2019
RCKT,2019-04-16,3,28875262.5,2019-04-16,2019-04-16,2019
BKSC,2019-04-17,4,756800.0,2019-04-17,2019-04-17,2019
LAWS,2019-04-17,9,10859616.0,2019-04-17,2019-04-17,2019
TPTX,2019-04-22,10,46886400.0,2019-04-22,2019-04-22,2019
MNRL,2019-04-23,5,3989970.0,2019-04-23,2019-04-23,2019
CWH,2019-04-23,4,22226856.96,2019-04-23,2019-04-23,2019
HOOK,2019-04-23,7,60749962.0,2019-04-23,2019-04-23,2019
ZM,2019-04-23,4,50400000.0,2019-04-23,2019-04-23,2019
