ticker,cluster_date,n_insiders,total_value,window_start,window_end,spy_5d_prior,spy_10d_prior,vix
SPT,2021-03-04,11,21402025.04,2021-03-04,2021-03-04,-1.4725561366851876,-3.5882563531910328,28.56999969482422
KLR,2021-03-04,3,4612800.0,2021-03-04,2021-03-04,-1.4725561366851876,-3.5882563531910328,28.56999969482422
EPD,2021-03-05,3,46176547.65,2021-03-05,2021-03-05,0.8597046477141509,-1.640907851566558,24.65999984741211
STRM,2021-03-05,5,5000000.0,2021-03-05,2021-03-05,0.8597046477141509,-1.640907851566558,24.65999984741211
GMS,2021-03-05,6,36065808.0,2021-03-05,2021-03-05,0.8597046477141509,-1.640907851566558,24.65999984741211
KBNT,2021-03-08,3,619449.75,2021-03-08,2021-03-08,-2.017540109975736,-1.3719638213128462,25.469999313354492
ROCRU,2021-03-08,9,3728800.0,2021-03-08,2021-03-08,-2.017540109975736,-1.3719638213128462,25.469999313354492
BH,2021-03-08,4,2186436.36,2021-03-08,2021-03-08,-2.017540109975736,-1.3719638213128462,25.469999313354492
MWK,2021-03-08,3,55079025.42,2021-03-08,2021-03-08,-2.017540109975736,-1.3719638213128462,25.469999313354492
AUGG,2021-03-08,8,11259719.3,2021-03-08,2021-03-08,-2.017540109975736,-1.3719638213128462,25.469999313354492
TWLVU,2021-03-09,3,18000000.0,2021-03-09,2021-03-09,0.16297551203247265,-0.08517314690667424,24.030000686645508
SNOW,2021-03-09,7,279984704.23,2021-03-09,2021-03-09,0.16297551203247265,-0.08517314690667424,24.030000686645508
PFSI,2021-03-09,6,87810589.92,2021-03-09,2021-03-09,0.16297551203247265,-0.08517314690667424,24.030000686645508
CRC,2021-03-10,3,1325520.0,2021-03-10,2021-03-10,2.139351941817039,-0.5589881247238697,22.559999465942383
VIEW,2021-03-10,4,200000000.0,2021-03-10,2021-03-10,2.139351941817039,-0.5589881247238697,22.559999465942383
FSLY,2021-03-10,5,163416626.3,2021-03-10,2021-03-10,2.139351941817039,-0.5589881247238697,22.559999465942383
WIZP,2021-03-11,4,3000000.0,2021-03-11,2021-03-11,4.467759342953122,2.9294129418909525,21.90999984741211
DASH,2021-03-11,3,3549600.0,2021-03-11,2021-03-11,4.467759342953122,2.9294129418909525,21.90999984741211
LHAA,2021-03-11,4,1812960.0,2021-03-11,2021-03-11,4.467759342953122,2.9294129418909525,21.90999984741211
APO,2021-03-11,3,141670690.38,2021-03-11,2021-03-11,4.467759342953122,2.9294129418909525,21.90999984741211
TUP,2021-03-15,3,1081141.0,2021-03-15,2021-03-15,3.848368859983975,1.7531863646782466,20.030000686645508
RXDX,2021-03-16,7,79401000.0,2021-03-16,2021-03-16,2.257420669080947,2.424075224007581,19.790000915527344
HAYW,2021-03-16,4,510850.0,2021-03-16,2021-03-16,2.257420669080947,2.424075224007581,19.790000915527344
FEIM,2021-03-16,3,200172.39,2021-03-16,2021-03-16,2.257420669080947,2.424075224007581,19.790000915527344
GOCO,2021-03-17,3,4154876.3,2021-03-16,2021-03-17,1.9713522532168255,4.152878357743113,19.229999542236328
MRKR,2021-03-18,16,126249982.25,2021-03-18,2021-03-18,-0.5209431873123007,3.9235416677181987,21.579999923706055
MRUS,2021-03-18,10,57230670.0,2021-03-18,2021-03-18,-0.5209431873123007,3.9235416677181987,21.579999923706055
MBIN,2021-03-18,5,5156200.0,2021-03-18,2021-03-18,-0.5209431873123007,3.9235416677181987,21.579999923706055
JOAN,2021-03-18,6,1176000.0,2021-03-18,2021-03-18,-0.5209431873123007,3.9235416677181987,21.579999923706055
CFFE,2021-03-18,4,21600000.0,2021-03-18,2021-03-18,-0.5209431873123007,3.9235416677181987,21.579999923706055
RUBY,2021-03-23,7,42630000.0,2021-03-23,2021-03-23,-1.296826666306759,0.9313191695668257,20.299999237060547
OLO,2021-03-23,5,1878750.0,2021-03-23,2021-03-23,-1.296826666306759,0.9313191695668257,20.299999237060547
SLDB,2021-03-23,7,95753743.75,2021-03-23,2021-03-23,-1.296826666306759,0.9313191695668257,20.299999237060547
FPH,2021-03-24,7,10040328.62,2021-03-24,2021-03-24,-2.132311214238437,-0.2029943261890954,21.200000762939453
VEI,2021-03-24,41,2393601000.0,2021-03-24,2021-03-24,-2.132311214238437,-0.2029943261890954,21.200000762939453
TIL,2021-03-25,7,51000000.0,2021-03-25,2021-03-25,-0.12862129444437234,-0.6488944378858321,19.809999465942383
MOVE,2021-03-25,7,1125000.0,2021-03-25,2021-03-25,-0.12862129444437234,-0.6488944378858321,19.809999465942383
FNCH,2021-03-25,5,43249955.0,2021-03-25,2021-03-25,-0.12862129444437234,-0.6488944378858321,19.809999465942383
BW,2021-03-26,6,388521248.4,2021-03-26,2021-03-26,1.6688758500462249,0.8163391618435439,18.860000610351562
UEPS,2021-03-26,3,2641573.02,2021-03-26,2021-03-26,1.6688758500462249,0.8163391618435439,18.860000610351562
WMPN,2021-03-26,7,779440.0,2021-03-26,2021-03-26,1.6688758500462249,0.8163391618435439,18.860000610351562
BIGZ,2021-03-29,3,809800.0,2021-03-29,2021-03-29,0.8125595083528089,0.1680721469786129,20.739999771118164
DOCN,2021-03-30,6,599999838.0,2021-03-30,2021-03-30,1.3427397202126445,0.028500047155075117,19.610000610351562
EWTX,2021-03-30,4,40000000.0,2021-03-30,2021-03-30,1.3427397202126445,0.028500047155075117,19.610000610351562
STNL,2021-03-31,3,16452330.0,2021-03-31,2021-03-31,2.2734409043139463,0.0926528547237401,19.399999618530273
DSGN,2021-04-01,15,110211000.0,2021-04-01,2021-04-01,2.7995816101302333,2.667359457579885,17.329999923706055
QS,2021-04-01,3,300012493.14,2021-04-01,2021-04-01,2.7995816101302333,2.667359457579885,17.329999923706055
KFS,2021-04-01,6,4187079.0,2021-04-01,2021-04-01,2.7995816101302333,2.667359457579885,17.329999923706055
IKNA,2021-04-01,4,27097600.0,2021-04-01,2021-04-01,2.7995816101302333,2.667359457579885,17.329999923706055
TDUP,2021-04-01,4,7649978.0,2021-04-01,2021-04-01,2.7995816101302333,2.667359457579885,17.329999923706055
CTOS,2021-04-05,20,8923100000.0,2021-04-05,2021-04-05,2.621358478254035,4.333981546886981,17.90999984741211
CTIC,2021-04-05,10,49870725.0,2021-04-05,2021-04-05,2.621358478254035,4.333981546886981,17.90999984741211
PACK,2021-04-05,10,23478350.0,2021-04-05,2021-04-05,2.621358478254035,4.333981546886981,17.90999984741211
LOV,2021-04-05,6,1179360.0,2021-04-05,2021-04-05,2.621358478254035,4.333981546886981,17.90999984741211
NMTR,2021-04-06,3,450000.0,2021-04-06,2021-04-06,2.6125611442488283,3.4463492665907625,18.1200008392334
MBTCU,2021-04-07,3,22500000.0,2021-04-07,2021-04-07,3.004582134270482,4.387665572226389,17.15999984741211
COUR,2021-04-07,22,237600000.0,2021-04-07,2021-04-07,3.004582134270482,4.387665572226389,17.15999984741211
COMP,2021-04-08,5,295399998.0,2021-04-06,2021-04-08,3.075728666967144,5.419094444901632,16.950000762939453
CRNX,2021-04-09,3,14999987.52,2021-04-09,2021-04-09,2.715843926368199,5.591457803620875,16.690000534057617
MCHX,2021-04-13,3,840000.0,2021-04-13,2021-04-13,1.6595995736814342,4.315518771542383,16.649999618530273
PANA,2021-04-13,7,38150000.0,2021-04-13,2021-04-13,1.6595995736814342,4.315518771542383,16.649999618530273
RPHM,2021-04-13,3,9000000.0,2021-04-13,2021-04-13,1.6595995736814342,4.315518771542383,16.649999618530273
NUVB,2021-04-13,7,31877609.26,2021-04-13,2021-04-13,1.6595995736814342,4.315518771542383,16.649999618530273
LNDC,2021-04-14,8,19084412.64,2021-04-14,2021-04-14,1.195298429624834,4.235794286963039,16.989999771118164
MACK,2021-04-14,4,572766.96,2021-04-14,2021-04-14,1.195298429624834,4.235794286963039,16.989999771118164
NH,2021-04-15,5,24999997.2,2021-04-15,2021-04-15,1.7991779985273526,4.930244498964968,16.56999969482422
STON,2021-04-15,3,36450031.2,2021-04-15,2021-04-15,1.7991779985273526,4.930244498964968,16.56999969482422
PHX,2021-04-20,6,6529368.0,2021-04-20,2021-04-20,-0.16712466279471186,1.4897013106954646,18.68000030517578
RXRX,2021-04-20,6,107199972.0,2021-04-20,2021-04-20,-0.16712466279471186,1.4897013106954646,18.68000030517578
MYF,2021-04-21,4,237600000.0,2021-04-21,2021-04-21,1.1228823906625662,2.3316026158695236,17.5
SMMF,2021-04-21,3,700000.0,2021-04-21,2021-04-21,1.1228823906625662,2.3316026158695236,17.5
BMEA,2021-04-22,4,61200000.0,2021-04-22,2021-04-22,-0.8656620938481798,0.9179411027450651,18.709999084472656
NPCE,2021-04-23,6,29064985.0,2021-04-23,2021-04-23,-0.12463448915716749,1.2758515271706548,17.329999923706055
ONCS,2021-04-26,3,17510192.1,2021-04-26,2021-04-26,0.578017578577646,1.4502854032194115,17.639999389648438
BCPL,2021-04-26,15,4500001.25,2021-04-26,2021-04-26,0.578017578577646,1.4502854032194115,17.639999389648438
RAIN,2021-04-27,9,129410150.0,2021-04-27,2021-04-27,1.2979967831902068,1.1287028476485021,17.559999465942383
SWIM,2021-04-28,7,2318000.0,2021-04-28,2021-04-28,0.3196394581254405,1.4461110239769064,17.280000686645508
IMPL,2021-04-29,29,334500000.0,2021-04-29,2021-04-29,1.8895462075807727,1.0075270284678202,17.610000610351562
KNBE,2021-04-29,4,120000000.0,2021-04-29,2021-04-29,1.8895462075807727,1.0075270284678202,17.610000610351562
NDP,2021-04-30,4,14181841.2,2021-04-30,2021-04-30,0.13437899990003313,0.00957702816280572,18.610000610351562
MPB,2021-05-03,7,775000.0,2021-05-03,2021-05-03,0.14129733155463056,0.7201316335467235,18.309999465942383
TZOO,2021-05-03,3,2481000.0,2021-05-03,2021-05-03,0.14129733155463056,0.7201316335467235,18.309999465942383
WHG,2021-05-03,6,2629293.3,2021-05-03,2021-05-03,0.14129733155463056,0.7201316335467235,18.309999465942383
ALDX,2021-05-04,3,45000000.0,2021-05-04,2021-05-04,-0.45505218109585194,0.8370380394218939,19.479999542236328
HOWL,2021-05-04,15,117600000.0,2021-05-04,2021-05-04,-0.45505218109585194,0.8370380394218939,19.479999542236328
PRVA,2021-05-05,11,3271543.0,2021-05-05,2021-05-05,-0.39529766665017535,-0.07692173584439804,19.149999618530273
VACC,2021-05-06,5,12340000.0,2021-05-03,2021-05-06,-0.2356751211687333,1.649417896097784,18.389999389648438
FSBC,2021-05-06,16,3991980.0,2021-05-06,2021-05-06,-0.2356751211687333,1.649417896097784,18.389999389648438
AVTR,2021-05-07,11,57297582.98,2021-05-07,2021-05-07,1.15505281973014,1.2909839680576436,16.690000534057617
FSLY,2021-05-10,5,110717677.4,2021-05-10,2021-05-10,-0.06220061413047003,0.07900882961618358,19.65999984741211
EXTN,2021-05-10,3,7905600.0,2021-05-07,2021-05-10,-0.06220061413047003,0.07900882961618358,19.65999984741211
SNOW,2021-05-10,7,175000146.44,2021-05-10,2021-05-10,-0.06220061413047003,0.07900882961618358,19.65999984741211
VST,2021-05-10,4,3157193.4,2021-05-10,2021-05-10,-0.06220061413047003,0.07900882961618358,19.65999984741211
CWH,2021-05-11,4,402437.6,2021-05-11,2021-05-11,-0.3392545315436824,-0.7927629274942782,21.84000015258789
TALS,2021-05-11,5,19975000.0,2021-05-11,2021-05-11,-0.3392545315436824,-0.7927629274942782,21.84000015258789
HZN,2021-05-11,3,1626182.24,2021-05-11,2021-05-11,-0.3392545315436824,-0.7927629274942782,21.84000015258789
PFSI,2021-05-12,6,103815020.7,2021-05-12,2021-05-12,-2.4870623668306178,-2.872528733976577,27.59000015258789
BH,2021-05-13,4,13536981.52,2021-05-13,2021-05-13,-2.0974875512015676,-2.328219416042508,23.1299991607666
BDSI,2021-05-13,3,2881500.0,2021-05-13,2021-05-13,-2.0974875512015676,-2.328219416042508,23.1299991607666
TELA,2021-05-13,4,6272791.4,2021-05-13,2021-05-13,-2.0974875512015676,-2.328219416042508,23.1299991607666
RADI,2021-05-14,12,154845000.0,2021-05-14,2021-05-14,-1.312458974771807,-0.17256574943756986,18.809999465942383
VFLEX,2021-05-14,5,2276029.77,2021-05-14,2021-05-14,-1.312458974771807,-0.17256574943756986,18.809999465942383
ELOX,2021-05-17,8,59329990.35,2021-05-17,2021-05-17,-0.5790110318640964,-0.6408514975768638,19.719999313354492
XM,2021-05-17,6,40318420.44,2021-05-17,2021-05-17,-0.5790110318640964,-0.6408514975768638,19.719999313354492
VERA,2021-05-18,11,97214563.12,2021-05-18,2021-05-18,-0.5480249542569711,-0.8854202863093465,21.34000015258789
CERC,2021-05-18,3,1177380.0,2021-05-18,2021-05-18,-0.5480249542569711,-0.8854202863093465,21.34000015258789
LFMD,2021-05-19,3,404534.15,2021-04-30,2021-05-19,1.3442944676495419,-1.1762013409853733,22.18000030517578
APP,2021-05-19,4,8984744.9,2021-04-19,2021-05-19,1.3442944676495419,-1.1762013409853733,22.18000030517578
GEG,2021-05-20,3,2278832.4,2021-05-20,2021-05-20,1.2186655842012288,-0.9043833259197375,20.670000076293945
BRN,2021-05-21,3,1030791.51,2021-05-21,2021-05-21,-0.393652212960294,-1.7009446639337158,20.149999618530273
GDRX,2021-05-21,6,72713081.76,2021-05-21,2021-05-21,-0.393652212960294,-1.7009446639337158,20.149999618530273
PTON,2021-05-24,18,357663371.31,2021-05-24,2021-05-24,0.8784225258901805,0.2943253306948007,18.399999618530273
MVEN,2021-05-24,7,14000000.7,2021-05-24,2021-05-24,0.8784225258901805,0.2943253306948007,18.399999618530273
CRCT,2021-05-24,5,35529259.5,2021-05-24,2021-05-24,0.8784225258901805,0.2943253306948007,18.399999618530273
ARYA,2021-05-24,3,4821738.75,2021-05-24,2021-05-24,0.8784225258901805,0.2943253306948007,18.399999618530273
QRHC,2021-05-25,8,3934672.8,2021-05-25,2021-05-25,1.5293254563240746,0.9729194169346431,18.84000015258789
SUMR,2021-05-25,8,629098.08,2021-05-25,2021-05-25,1.5293254563240746,0.9729194169346431,18.84000015258789
IMNM,2021-05-26,5,1525750.82,2021-05-26,2021-05-26,1.9982634376808257,3.3694204501721745,17.360000610351562
LJPC,2021-05-26,4,6309836.44,2021-05-26,2021-05-26,1.9982634376808257,3.3694204501721745,17.360000610351562
PCOR,2021-05-26,22,402000000.0,2021-05-26,2021-05-26,1.9982634376808257,3.3694204501721745,17.360000610351562
FWAC,2021-05-27,3,27210000.0,2021-05-27,2021-05-27,0.9655972681315135,2.1960302539214482,16.739999771118164
COTY,2021-05-28,6,14569630.0,2021-05-18,2021-05-28,1.2290992687140865,0.8306086792830208,16.760000228881836
BTN,2021-05-28,4,724752.36,2021-05-28,2021-05-28,1.2290992687140865,0.8306086792830208,16.760000228881836
PAY,2021-05-28,4,2849973.0,2021-05-28,2021-05-28,1.2290992687140865,0.8306086792830208,16.760000228881836
SRLP,2021-05-28,5,1324824930.0,2021-05-28,2021-05-28,1.2290992687140865,0.8306086792830208,16.760000228881836
BKSC,2021-05-28,4,200000.0,2021-05-28,2021-05-28,1.2290992687140865,0.8306086792830208,16.760000228881836
ETNB,2021-05-28,4,15428251.04,2021-05-28,2021-05-28,1.2290992687140865,0.8306086792830208,16.760000228881836
SFT,2021-06-01,3,212056.96,2021-06-01,2021-06-01,0.11928819952613673,0.9987585798316836,17.899999618530273
UONE,2021-06-01,3,12939501.96,2021-06-01,2021-06-01,0.11928819952613673,0.9987585798316836,17.899999618530273
GCO,2021-06-03,3,641870.55,2021-06-03,2021-06-03,-0.07159935238568996,1.9252333416147964,18.040000915527344
CNTA,2021-06-03,10,300000000.0,2021-06-03,2021-06-03,-0.07159935238568996,1.9252333416147964,18.040000915527344
RVPH,2021-06-03,5,24937500.0,2021-06-03,2021-06-03,-0.07159935238568996,1.9252333416147964,18.040000915527344
PROG,2021-06-03,19,68909369.1,2021-06-03,2021-06-03,-0.07159935238568996,1.9252333416147964,18.040000915527344
OMIC,2021-06-03,6,198000000.0,2021-06-03,2021-06-03,-0.07159935238568996,1.9252333416147964,18.040000915527344
RM,2021-06-04,8,23539272.16,2021-06-04,2021-06-04,0.7894474756056334,1.7626676269949282,16.420000076293945
CYCN,2021-06-07,4,9723487.44,2021-05-10,2021-06-07,0.5118620277425003,1.747252588896395,16.420000076293945
NICK,2021-06-07,3,2203554.24,2021-06-07,2021-06-07,0.5118620277425003,1.747252588896395,16.420000076293945
LMB,2021-06-08,4,217386.0,2021-06-08,2021-06-08,0.6218984299003308,0.7419284808663771,17.06999969482422
SYNL,2021-06-10,4,1163859.93,2021-05-21,2021-06-10,1.1557656968223096,1.083338823682599,16.100000381469727
GPOR,2021-06-10,3,55350000.0,2021-06-10,2021-06-10,1.1557656968223096,1.083338823682599,16.100000381469727
EVA,2021-06-10,3,81499918.5,2021-06-08,2021-06-10,1.1557656968223096,1.083338823682599,16.100000381469727
REVG,2021-06-11,3,467992.04,2021-06-11,2021-06-11,0.4046446572756014,1.19728658991327,15.649999618530273
CWEN,2021-06-11,4,550634.92,2021-06-11,2021-06-11,0.4046446572756014,1.19728658991327,15.649999618530273
LONE,2021-06-11,3,2879059.02,2021-06-11,2021-06-11,0.4046446572756014,1.19728658991327,15.649999618530273
NAUT,2021-06-11,3,165212949.45,2021-06-11,2021-06-11,0.4046446572756014,1.19728658991327,15.649999618530273
TREC,2021-06-11,4,1070724.84,2021-06-11,2021-06-11,0.4046446572756014,1.19728658991327,15.649999618530273
LOV,2021-06-14,6,1501859.64,2021-06-14,2021-06-14,0.7271560463904445,1.2427401098168511,16.389999389648438
KFS,2021-06-14,6,10257114.66,2021-06-14,2021-06-14,0.7271560463904445,1.2427401098168511,16.389999389648438
NURO,2021-06-14,3,289721.88,2021-06-14,2021-06-14,0.7271560463904445,1.2427401098168511,16.389999389648438
NYCB,2021-06-15,3,633792.0,2021-06-14,2021-06-15,0.5210088012990632,1.1461473767543155,17.020000457763672
MQ,2021-06-15,6,47999952.0,2021-06-15,2021-06-15,0.5210088012990632,1.1461473767543155,17.020000457763672
JANX,2021-06-16,13,291797911.0,2021-06-16,2021-06-16,0.10909377771805698,0.42348101440482205,18.149999618530273
UHAL,2021-06-16,4,180557229.48,2021-06-16,2021-06-16,0.10909377771805698,0.42348101440482205,18.149999618530273
HOWL,2021-06-16,4,16517591.2,2021-06-16,2021-06-16,0.10909377771805698,0.42348101440482205,18.149999618530273
SAGE,2021-06-17,3,1595391.1,2021-06-17,2021-06-17,-0.3871501508082199,0.7641409973758524,17.75
AFI,2021-06-21,5,10124820.6,2021-06-21,2021-06-21,-0.7109116349707517,0.011074974481509707,17.889999389648438
CNVY,2021-06-21,3,1591721.2,2021-06-21,2021-06-21,-0.7109116349707517,0.011074974481509707,17.889999389648438
VERV,2021-06-22,7,55765000.0,2021-06-21,2021-06-22,0.0033407466091421915,0.5243669534920682,16.65999984741211
FTCV,2021-06-22,7,31925078.57,2021-06-22,2021-06-22,0.0033407466091421915,0.5243669534920682,16.65999984741211
ZTAQU,2021-06-22,6,210000000.0,2021-06-22,2021-06-22,0.0033407466091421915,0.5243669534920682,16.65999984741211
IPSC,2021-06-23,9,57000000.0,2021-06-22,2021-06-23,0.44362488361716756,0.5532026284796598,16.31999969482422
CYT,2021-06-24,7,39999888.0,2021-06-23,2021-06-24,1.071356088028708,0.680058180509992,15.970000267028809
ATAI,2021-06-24,9,31902450.0,2021-06-24,2021-06-24,1.071356088028708,0.680058180509992,15.970000267028809
FEMY,2021-06-24,4,2559800.0,2021-06-24,2021-06-24,1.071356088028708,0.680058180509992,15.970000267028809
DNAY,2021-06-24,5,37500000.0,2021-06-24,2021-06-24,1.071356088028708,0.680058180509992,15.970000267028809
WPF,2021-06-28,3,1197800.0,2021-06-28,2021-06-28,1.5706149930965123,0.8485376733992425,15.760000228881836
GMS,2021-06-28,6,81984067.86,2021-06-28,2021-06-28,1.5706149930965123,0.8485376733992425,15.760000228881836
DOCS,2021-06-28,6,120900000.0,2021-06-28,2021-06-28,1.5706149930965123,0.8485376733992425,15.760000228881836
SPKE,2021-06-29,3,590294.4,2021-06-29,2021-06-29,1.0848365805999012,1.0882135688503243,16.020000457763672
CXM,2021-06-29,35,537037184.0,2021-06-29,2021-06-29,1.0848365805999012,1.0882135688503243,16.020000457763672
BHG,2021-06-30,9,314999928.0,2021-06-30,2021-06-30,1.2920200723157007,1.7413766784749893,15.829999923706055
DCTH,2021-06-30,3,5987272.5,2021-06-29,2021-06-30,1.2920200723157007,1.7413766784749893,15.829999923706055
RACA,2021-06-30,3,6273000.0,2021-06-30,2021-06-30,1.2920200723157007,1.7413766784749893,15.829999923706055
VINC,2021-06-30,3,280814.6,2021-06-30,2021-06-30,1.2920200723157007,1.7413766784749893,15.829999923706055
KOD,2021-06-30,6,141940853.58,2021-06-30,2021-06-30,1.2920200723157007,1.7413766784749893,15.829999923706055
GLUE,2021-06-30,27,377250035.0,2021-06-30,2021-06-30,1.2920200723157007,1.7413766784749893,15.829999923706055
ELEV,2021-07-01,17,95000000.0,2021-06-29,2021-07-01,1.2538301623923733,2.338619236199412,15.479999542236328
GRPH,2021-07-01,11,47019994.0,2021-07-01,2021-07-01,1.2538301623923733,2.338619236199412,15.479999542236328
LRMR,2021-07-02,9,48495912.5,2021-07-02,2021-07-02,1.666629895437128,4.530995868232739,15.069999694824219
CVRX,2021-07-02,3,9449982.0,2021-07-02,2021-07-02,1.666629895437128,4.530995868232739,15.069999694824219
S,2021-07-02,5,1450750.0,2021-07-02,2021-07-02,1.666629895437128,4.530995868232739,15.069999694824219
AVTE,2021-07-06,13,244999916.0,2021-07-06,2021-07-06,1.2772852304262203,2.8679614568564142,16.440000534057617
INTA,2021-07-06,4,199680000.0,2021-07-06,2021-07-06,1.2772852304262203,2.8679614568564142,16.440000534057617
KYMR,2021-07-06,10,255758020.0,2021-07-06,2021-07-06,1.2772852304262203,2.8679614568564142,16.440000534057617
RAIN,2021-07-06,10,90786921.0,2021-07-06,2021-07-06,1.2772852304262203,2.8679614568564142,16.440000534057617
GOBI,2021-07-06,3,1.2e+16,2021-07-06,2021-07-06,1.2772852304262203,2.8679614568564142,16.440000534057617
ENLC,2021-07-07,14,2404996.72,2021-07-07,2021-07-07,1.5805469782209436,2.682529910614152,16.200000762939453
SOWG,2021-07-07,4,880621.25,2021-07-07,2021-07-07,1.5805469782209436,2.682529910614152,16.200000762939453
USWS,2021-07-07,4,803636.0,2021-07-07,2021-07-07,1.5805469782209436,2.682529910614152,16.200000762939453
ECOR,2021-07-07,3,200000.0,2021-07-07,2021-07-07,1.5805469782209436,2.682529910614152,16.200000762939453
DNUT,2021-07-08,8,664358835.78,2021-07-08,2021-07-08,0.6681156428792776,1.9687679034072598,19.0
ABOS,2021-07-08,13,199444000.0,2021-07-08,2021-07-08,0.6681156428792776,1.9687679034072598,19.0
TPGY,2021-07-09,3,9866058.15,2021-07-09,2021-07-09,1.1825319077506016,2.451189011882266,16.18000030517578
CERE,2021-07-09,4,15275357.04,2021-06-22,2021-07-09,1.1825319077506016,2.451189011882266,16.18000030517578
CMCT,2021-07-09,4,8933800.0,2021-07-09,2021-07-09,1.1825319077506016,2.451189011882266,16.18000030517578
BHR,2021-07-13,3,403740.0,2021-07-13,2021-07-13,0.6144105968036717,1.8995436030370392,17.1200008392334
GCMG,2021-07-13,5,29323354.15,2021-07-13,2021-07-13,0.6144105968036717,1.8995436030370392,17.1200008392334
NECB,2021-07-14,3,360000.0,2021-07-14,2021-07-14,0.4096913023675184,1.9967136440880657,16.329999923706055
PYX,2021-07-15,3,417067.5,2021-07-15,2021-07-15,0.8888059545260207,1.5628598490223289,17.010000228881836
PROS,2021-07-15,5,800000.0,2021-07-15,2021-07-15,0.8888059545260207,1.5628598490223289,17.010000228881836
HIBB,2021-07-16,3,474218.0,2021-06-28,2021-07-16,-0.9597841555001686,0.2113979983661089,18.450000762939453
ANIX,2021-07-16,3,244133.4,2021-07-15,2021-07-16,-0.9597841555001686,0.2113979983661089,18.450000762939453
IMRA,2021-07-16,4,39999984.0,2021-07-16,2021-07-16,-0.9597841555001686,0.2113979983661089,18.450000762939453
DRTT,2021-07-16,10,38313880.95,2021-07-16,2021-07-16,-0.9597841555001686,0.2113979983661089,18.450000762939453
RPID,2021-07-20,6,18000000.0,2021-07-20,2021-07-20,-1.0399829110683954,-0.4319620794752753,19.729999542236328
IMGO,2021-07-20,14,38200000.0,2021-07-19,2021-07-20,-1.0399829110683954,-0.4319620794752753,19.729999542236328
AFIB,2021-07-21,10,149999920.0,2021-07-21,2021-07-21,-0.3874070462362829,0.020697083158046553,17.90999984741211
TCRX,2021-07-22,7,130249995.0,2021-07-22,2021-07-22,0.16330125789687697,1.0535586437269011,17.690000534057617
PACE,2021-07-22,3,5739630.0,2021-07-22,2021-07-22,0.16330125789687697,1.0535586437269011,17.690000534057617
INST,2021-07-23,5,1162980.0,2021-07-23,2021-07-23,1.9938022878168489,1.0148819338662143,17.200000762939453
HCWB,2021-07-23,5,6570000.0,2021-07-23,2021-07-23,1.9938022878168489,1.0148819338662143,17.200000762939453
PYCR,2021-07-23,6,2116000.0,2021-07-23,2021-07-23,1.9938022878168489,1.0148819338662143,17.200000762939453
SSB,2021-07-26,3,246100.0,2021-07-26,2021-07-26,3.7767346560599013,0.9014275931802788,17.579999923706055
BASE,2021-07-26,7,23499888.0,2021-07-26,2021-07-26,3.7767346560599013,0.9014275931802788,17.579999923706055
KLTR,2021-07-27,8,16000000.0,2021-07-27,2021-07-27,1.8443152445018918,0.7851517700644475,19.360000610351562
ABSI,2021-07-28,11,210544000.0,2021-07-28,2021-07-28,0.984912842539481,0.5936901745519141,18.309999465942383
RYAN,2021-07-28,8,9026450.0,2021-07-26,2021-07-28,0.984912842539481,0.5936901745519141,18.309999465942383
AFI,2021-07-28,5,2198058.4,2021-07-28,2021-07-28,0.984912842539481,0.5936901745519141,18.309999465942383
PHGE,2021-07-30,3,200000.0,2021-07-30,2021-07-30,-0.32504445783209235,1.6622770861480785,18.239999771118164
IEA,2021-08-02,11,385389719.0,2021-08-02,2021-08-02,-0.7777444480531133,2.9696168639015843,19.459999084472656
RLYB,2021-08-02,7,73346000.0,2021-08-02,2021-08-02,-0.7777444480531133,2.9696168639015843,19.459999084472656
WHLM,2021-08-02,5,11875000.0,2021-08-02,2021-08-02,-0.7777444480531133,2.9696168639015843,19.459999084472656
CADL,2021-08-02,5,1771960.0,2021-07-29,2021-08-02,-0.7777444480531133,2.9696168639015843,19.459999084472656
ICVX,2021-08-02,5,11060790.0,2021-08-02,2021-08-02,-0.7777444480531133,2.9696168639015843,19.459999084472656
MXCT,2021-08-03,4,93600000.0,2021-08-03,2021-08-03,0.4874422383618213,2.3407474543739615,18.040000915527344
OMGA,2021-08-03,10,145671894.0,2021-08-03,2021-08-03,0.4874422383618213,2.3407474543739615,18.040000915527344
DALS,2021-08-03,15,206500000.0,2021-08-03,2021-08-03,0.4874422383618213,2.3407474543739615,18.040000915527344
SNPO,2021-08-03,3,423000.0,2021-08-03,2021-08-03,0.4874422383618213,2.3407474543739615,18.040000915527344
COOK,2021-08-04,4,3586500.0,2021-08-04,2021-08-04,0.03420606164957972,1.0194558040831743,17.969999313354492
BYRN,2021-08-04,3,375018.0,2021-08-04,2021-08-04,0.03420606164957972,1.0194558040831743,17.969999313354492
TNYA,2021-08-04,5,63750000.0,2021-08-04,2021-08-04,0.03420606164957972,1.0194558040831743,17.969999313354492
IMRX,2021-08-04,5,9470130.0,2021-08-04,2021-08-04,0.03420606164957972,1.0194558040831743,17.969999313354492
ASTI,2021-08-04,3,2.000000032e+16,2021-08-04,2021-08-04,0.03420606164957972,1.0194558040831743,17.969999313354492
RXST,2021-08-05,7,15450386.3,2021-08-05,2021-08-05,0.25191229100496326,1.446762847281457,17.280000686645508
NICK,2021-08-05,3,1762372.71,2021-08-05,2021-08-05,0.25191229100496326,1.446762847281457,17.280000686645508
